"","Year","SA3.Name","variable","value","fit","residuals","ape"
"47518",2011,"Manly","m30.34",2047,1942.22724765444,-104.772752345563,5.11835624550869
"47519",2011,"Pittwater","m30.34",1401,1515.9570801798,114.957080179797,8.20535904209825
"47520",2011,"Warringah","m30.34",5337,5902.66439907628,565.664399076279,10.598920724682
"47521",2011,"Camden","m30.34",1878,2377.89084656819,499.890846568188,26.6182559407981
"47522",2011,"Campbelltown (NSW)","m30.34",5153,4679.10486490805,-473.895135091953,9.19649010463717
"47523",2011,"Wollondilly","m30.34",1054,1183.38219374482,129.382193744824,12.275350450173
"47524",2011,"Blue Mountains","m30.34",1907,2075.91180039854,168.911800398544,8.85746200306996
"47525",2011,"Penrith","m30.34",4621,4931.0515541995,310.051554199497,6.70962030295385
"47526",2011,"Richmond - Windsor","m30.34",1301,1336.77458287723,35.7745828772347,2.74977577841927
"47527",2011,"St Marys","m30.34",1934,1932.86362709782,-1.13637290217957,0.058757647475676
"47528",2011,"Auburn","m30.34",4008,3272.93078587035,-735.069214129655,18.3400502527359
"47529",2011,"Carlingford","m30.34",1817,1703.09776039084,-113.902239609165,6.26869783209491
"47530",2011,"Merrylands - Guildford","m30.34",5641,4614.39345195164,-1026.60654804836,18.1990169836617
"47531",2011,"Parramatta","m30.34",7740,6146.22071140934,-1593.77928859066,20.5914636768819
"47532",2011,"Pennant Hills - Epping","m30.34",1173,1071.74242153672,-101.257578463277,8.63235963028786
"47533",2011,"Ryde - Hunters Hill","m30.34",4912,4815.7114506203,-96.2885493797012,1.96027177075939
"47534",2011,"Bringelly - Green Valley","m30.34",2666,3115.66850178143,449.668501781432,16.866785513182
"47535",2011,"Fairfield","m30.34",5784,5136.44024892246,-647.559751077539,11.1957080061815
"47536",2011,"Liverpool","m30.34",4256,3979.61268705539,-276.387312944612,6.49406280414973
"47537",2011,"Cronulla - Miranda - Caringbah","m30.34",3623,4068.05804820051,445.058048200514,12.2842409108616
"47538",2011,"Sutherland - Menai - Heathcote","m30.34",3339,3648.19690488533,309.196904885326,9.2601648662871
"47539",2011,"Ballarat","m30.34",2863,2830.4210174413,-32.5789825586994,1.13793162971357
"47540",2011,"Creswick - Daylesford - Ballan","m30.34",592,665.804581042629,73.8045810426295,12.4669900409847
"47541",2011,"Maryborough - Pyrenees","m30.34",521,570.849372507897,49.8493725078972,9.5680177558344
"47542",2011,"Bendigo","m30.34",2618,2473.67481772764,-144.325182272362,5.512802989777
"47543",2011,"Heathcote - Castlemaine - Kyneton","m30.34",945,936.373863634558,-8.62613636544165,0.912818663009699
"47544",2011,"Loddon - Elmore","m30.34",231,291.970504080008,60.9705040800083,26.3941576103932
"47545",2011,"Barwon - West","m30.34",445,460.166791254241,15.1667912542405,3.40826769758214
"47546",2011,"Geelong","m30.34",5622,5791.0265642343,169.026564234303,3.00652017492534
"47547",2011,"Surf Coast - Bellarine Peninsula","m30.34",1497,1479.82348892335,-17.1765110766535,1.14739552950257
"47548",2011,"Upper Goulburn Valley","m30.34",1184,1218.15410658063,34.1541065806291,2.8846373801207
"47549",2011,"Wangaratta - Benalla","m30.34",1053,1078.29114345781,25.2911434578086,2.40181799219455
"47550",2011,"Wodonga - Alpine","m30.34",1766,1876.23591336709,110.23591336709,6.24212419972198
"47551",2011,"Baw Baw","m30.34",1077,912.627142103054,-164.372857896946,15.2621037973023
"47552",2011,"Gippsland - East","m30.34",862,782.35183501259,-79.6481649874099,9.23992633264616
"47553",2011,"Gippsland - South West","m30.34",1362,1261.98544141927,-100.014558580732,7.34321281796858
"47554",2011,"Latrobe Valley","m30.34",2103,1901.74645398731,-201.253546012689,9.56983100393196
"47555",2011,"Wellington","m30.34",1246,1144.93191143778,-101.068088562216,8.11140357642184
"47556",2011,"Brunswick - Coburg","m30.34",4643,4146.95447090529,-496.045529094715,10.6837288196148
"47557",2011,"Darebin - South","m30.34",2610,2593.18180681908,-16.8181931809231,0.64437521765989
"47558",2011,"Essendon","m30.34",2722,2366.66073054629,-355.339269453708,13.0543449468666
"47559",2011,"Melbourne City","m30.34",6613,5524.25745427069,-1088.74254572931,16.4636707353593
"47560",2011,"Port Phillip","m30.34",6721,7151.46367557513,430.463675575125,6.40475636921775
"47561",2011,"Stonnington - West","m30.34",3584,3494.73775684396,-89.2622431560426,2.49057598091637
"47562",2011,"Yarra","m30.34",5451,5412.66084184878,-38.3391581512151,0.703341738235463
"47563",2011,"Boroondara","m30.34",4813,4762.74084505467,-50.2591549453318,1.04423758456954
"47564",2011,"Manningham - West","m30.34",2445,2600.38321629624,155.383216296242,6.35514177080743
"47565",2011,"Whitehorse - West","m30.34",3050,3289.69924047242,239.699240472417,7.85899149089892
"47566",2011,"Bayside","m30.34",1913,2149.78515533296,236.785155332964,12.3776871580222
"47567",2011,"Glen Eira","m30.34",5301,5355.52407925804,54.5240792580362,1.0285621440867
"47568",2011,"Kingston","m30.34",3841,4234.15977452569,393.159774525695,10.2358702037411
"47569",2011,"Stonnington - East","m30.34",1359,1445.23814185053,86.2381418505288,6.34570580209925
"47570",2011,"Banyule","m30.34",4142,4207.07975611338,65.0797561133832,1.57121574392523
"47571",2011,"Darebin - North","m30.34",3931,3527.85951036445,-403.140489635552,10.2554182049237
"47572",2011,"Nillumbik - Kinglake","m30.34",1450,1715.13582417627,265.135824176265,18.2852292535356
"47573",2011,"Whittlesea - Wallan","m30.34",6803,5526.56199320601,-1276.43800679399,18.7628694222254
"47574",2011,"Keilor","m30.34",1658,1762.40333042134,104.403330421342,6.29694393373594
"47575",2011,"Macedon Ranges","m30.34",603,677.422479774279,74.4224797742791,12.3420364468124
"47576",2011,"Moreland - North","m30.34",2948,2472.48181368134,-475.518186318659,16.130196279466
"47577",2011,"Sunbury","m30.34",1196,1190.00029660156,-5.99970339843844,0.501647441341007
"47578",2011,"Tullamarine - Broadmeadows","m30.34",5310,4511.67584905933,-798.324150940667,15.0343531250596
"47579",2011,"Knox","m30.34",5015,4985.3408318646,-29.6591681353957,0.591409135302008
"47580",2011,"Manningham - East","m30.34",509,582.5634411181,73.5634411180996,14.4525424593516
"47581",2011,"Maroondah","m30.34",3695,3617.7993905107,-77.2006094892995,2.08932637318808
"47582",2011,"Whitehorse - East","m30.34",1954,2195.17213892341,241.172138923408,12.3424840800106
"47583",2011,"Yarra Ranges","m30.34",4373,4413.95116085068,40.9511608506764,0.936454627273642
"47584",2011,"Cardinia","m30.34",2465,1917.97940138798,-547.020598612018,22.1915050146863
"47585",2011,"Casey - North","m30.34",4204,4169.51093488579,-34.4890651142068,0.820386896151447
"47586",2011,"Casey - South","m30.34",5422,4673.17132367195,-748.828676328052,13.8109309540401
"47587",2011,"Dandenong","m30.34",7311,6106.76098248553,-1204.23901751447,16.4716046712416
"47588",2011,"Monash","m30.34",5463,5304.13072629499,-158.869273705011,2.90809580276426
"47589",2011,"Brimbank","m30.34",7190,6475.3939116066,-714.606088393398,9.93888857292626
"47590",2011,"Hobsons Bay","m30.34",3031,3107.36124779827,76.361247798267,2.5193417287452
"47591",2011,"Maribyrnong","m30.34",4195,3534.17566579567,-660.824334204333,15.7526658928327
"47592",2011,"Melton - Bacchus Marsh","m30.34",5553,4943.19088185894,-609.809118141062,10.9816156697472
"47593",2011,"Wyndham","m30.34",8409,5161.58782989015,-3247.41217010985,38.6182919504085
"47594",2011,"Frankston","m30.34",4505,4406.75476657147,-98.2452334285326,2.18080429364112
"47595",2011,"Mornington Peninsula","m30.34",3236,3747.01876321377,511.018763213773,15.7916799509818
"47596",2011,"Grampians","m30.34",1432,1284.13198264017,-147.868017359826,10.3259788659096
"47597",2011,"Mildura","m30.34",1385,1549.51597025973,164.515970259733,11.8784094050348
"47598",2011,"Murray River - Swan Hill","m30.34",956,947.918862577539,-8.08113742246132,0.845307261763737
"47599",2011,"Campaspe","m30.34",800,935.734453731673,135.734453731673,16.9668067164591
"47600",2011,"Moira","m30.34",649,721.278156313951,72.2781563139508,11.1368499713329
"47601",2011,"Shepparton","m30.34",1747,1918.6883562188,171.688356218803,9.82761054486568
"47602",2011,"Glenelg - Southern Grampians","m30.34",872,867.975954708105,-4.02404529189494,0.461473083932905
"47603",2011,"Warrnambool - Otway Ranges","m30.34",2288,2474.82251414072,186.822514140723,8.16531967398264
"47604",2011,"Capalaba","m30.34",2093,2247.88209748157,154.882097481574,7.40000465750475
"47605",2011,"Cleveland - Stradbroke","m30.34",1911,1824.88553913176,-86.1144608682359,4.50625122282763
"47606",2011,"Wynnum - Manly","m30.34",2299,2515.51900798484,216.519007984843,9.41796467963652
"47607",2011,"Bald Hills - Everton Park","m30.34",1214,1264.72052805906,50.7205280590633,4.17796771491461
"47608",2011,"Chermside","m30.34",2711,2705.88901663855,-5.11098336145278,0.188527604627546
"47609",2011,"Nundah","m30.34",1655,1358.72190891923,-296.278091080769,17.9019994610737
"47610",2011,"Sandgate","m30.34",1984,1876.51367796102,-107.486322038975,5.41765736083546
"47611",2011,"Carindale","m30.34",1732,1698.43963263045,-33.5603673695468,1.93766555251425
"47612",2011,"Holland Park - Yeronga","m30.34",3546,3419.94598747702,-126.05401252298,3.55482268818329
"47613",2011,"Mt Gravatt","m30.34",2590,2524.10521813156,-65.8947818684437,2.54420007214068
"47614",2011,"Nathan","m30.34",1657,1485.41202035496,-171.587979645042,10.3553397492481
"47615",2011,"Rocklea - Acacia Ridge","m30.34",2317,2092.14739587917,-224.852604120829,9.70447147694557
"47616",2011,"Sunnybank","m30.34",1956,1796.37227386653,-159.627726133468,8.16092669394006
"47617",2011,"Centenary","m30.34",1040,1195.05563405025,155.055634050253,14.9091955817551
"47618",2011,"Kenmore - Brookfield - Moggill","m30.34",969,1054.01571650364,85.0157165036403,8.77355175476164
"47619",2011,"Sherwood - Indooroopilly","m30.34",1852,1692.58811843816,-159.411881561841,8.60755300009938
"47620",2011,"The Gap - Enoggera","m30.34",1639,1923.28249013147,284.282490131466,17.344874321627
"47621",2011,"Brisbane Inner","m30.34",4141,3736.20289792437,-404.797102075633,9.77534658477743
"47622",2011,"Brisbane Inner - East","m30.34",2046,2000.51079913838,-45.4892008616239,2.22332360027487
"47623",2011,"Brisbane Inner - North","m30.34",3798,3857.6713361952,59.6713361951979,1.57112522894149
"47624",2011,"Brisbane Inner - West","m30.34",2605,2630.81400910816,25.8140091081641,0.990940848681923
"47625",2011,"Cairns - North","m30.34",1481,1498.19645052894,17.1964505289443,1.1611377804824
"47626",2011,"Cairns - South","m30.34",3529,3692.25492966709,163.254929667095,4.62609605177373
"47627",2011,"Innisfail - Cassowary Coast","m30.34",855,940.047289675325,85.0472896753251,9.94705142401464
"47628",2011,"Port Douglas - Daintree","m30.34",338,446.020832868012,108.020832868012,31.9588262923113
"47629",2011,"Tablelands (East) - Kuranda","m30.34",837,966.301134173883,129.301134173883,15.4481641784806
"47630",2011,"Darling Downs (West) - Maranoa","m30.34",1360,1431.16784477581,71.1678447758145,5.23292976292754
"47631",2011,"Darling Downs - East","m30.34",1079,1051.40128992426,-27.5987100757393,2.55780445558288
"47632",2011,"Granite Belt","m30.34",908,886.452095692778,-21.5479043072221,2.37311721445177
"47633",2011,"Central Highlands (Qld)","m30.34",1305,1311.82506326983,6.82506326983003,0.522993354009964
"47634",2011,"Gladstone - Biloela","m30.34",2660,2475.22945337622,-184.770546623779,6.9462611512699
"47635",2011,"Rockhampton","m30.34",3381,3165.65140665367,-215.348593346326,6.36937572748673
"47636",2011,"Broadbeach - Burleigh","m30.34",2381,2714.86374099507,333.863740995073,14.0219966818594
"47637",2011,"Coolangatta","m30.34",1651,1770.21704802521,119.21704802521,7.22089933526406
"47638",2011,"Gold Coast - North","m30.34",2025,2156.19637835186,131.196378351857,6.47883349885715
"47639",2011,"Gold Coast Hinterland","m30.34",401,489.34758405352,88.3475840535198,22.0318164721994
"47640",2011,"Mudgeeraba - Tallebudgera","m30.34",863,1054.41840888403,191.418408884033,22.1805804037118
"47641",2011,"Nerang","m30.34",2125,2025.74123769636,-99.2587623036393,4.67100057899479
"47642",2011,"Ormeau - Oxenford","m30.34",3598,3054.418890377,-543.581109623,15.1078685275987
"47643",2011,"Robina","m30.34",1480,1552.40628350877,72.4062835087707,4.89231645329532
"47644",2011,"Southport","m30.34",2005,1932.86753914513,-72.132460854868,3.59762897031761
"47645",2011,"Surfers Paradise","m30.34",1401,1341.63817899587,-59.3618210041329,4.23710356917437
"47646",2011,"Forest Lake - Oxley","m30.34",2698,2436.57137324923,-261.428626750768,9.6897193013628
"47647",2011,"Ipswich Hinterland","m30.34",1518,1522.13862559962,4.13862559961967,0.272636732517765
"47648",2011,"Ipswich Inner","m30.34",3117,3005.49988923703,-111.500110762971,3.57716107677159
"47649",2011,"Springfield - Redbank","m30.34",3009,1990.6898244672,-1018.3101755328,33.8421460795216
"47650",2011,"Beaudesert","m30.34",325,321.108886255246,-3.89111374475419,1.19726576761667
"47651",2011,"Beenleigh","m30.34",1349,1271.45778144465,-77.5422185553532,5.74812591218334
"47652",2011,"Browns Plains","m30.34",2566,2410.59325722418,-155.40674277582,6.05638124613486
"47653",2011,"Jimboomba","m30.34",1142,1245.30093325293,103.300933252935,9.04561587153544
"47654",2011,"Loganlea - Carbrook","m30.34",1926,2009.53193126443,83.531931264426,4.33706808226511
"47655",2011,"Springwood - Kingston","m30.34",2918,2654.21951201929,-263.780487980714,9.03976997877703
"47656",2011,"Bowen Basin - North","m30.34",1594,1438.44188104018,-155.558118959822,9.75897860475671
"47657",2011,"Mackay","m30.34",4146,3764.97680804642,-381.023191953578,9.19013969979687
"47658",2011,"Whitsunday","m30.34",776,778.11596301876,2.11596301876011,0.272675646747437
"47659",2011,"Bribie - Beachmere","m30.34",585,536.141573748923,-48.858426251077,8.35186773522685
"47660",2011,"Caboolture","m30.34",1948,1541.08572461542,-406.914275384578,20.8888231716929
"47661",2011,"Caboolture Hinterland","m30.34",410,430.679481726164,20.6794817261642,5.04377603077176
"47662",2011,"Narangba - Burpengary","m30.34",1717,1812.41914098994,95.4191409899445,5.55731747174982
"47663",2011,"Redcliffe","m30.34",1576,1469.87098854379,-106.129011456208,6.73407433097764
"47664",2011,"Hills District","m30.34",2352,3015.14403958575,663.144039585748,28.1948996422512
"47665",2011,"North Lakes","m30.34",2016,1539.73167208103,-476.268327918971,23.6244210277267
"47666",2011,"Strathpine","m30.34",1490,1379.46693640286,-110.533063597137,7.41832641591525
"47667",2011,"Far North","m30.34",1152,1199.36879338783,47.3687933878327,4.11187442602715
"47668",2011,"Outback - North","m30.34",1486,1315.36978841355,-170.630211586454,11.4825176033953
"47669",2011,"Outback - South","m30.34",621,542.86703338173,-78.1329666182701,12.5817981671932
"47670",2011,"Buderim","m30.34",1106,1152.58539421696,46.585394216957,4.21206095994186
"47671",2011,"Caloundra","m30.34",1873,1964.17043234639,91.17043234639,4.86761518133423
"47672",2011,"Maroochy","m30.34",1701,1886.93799939957,185.937999399566,10.9310993180227
"47673",2011,"Nambour - Pomona","m30.34",1474,1449.25317860578,-24.7468213942202,1.67888883271508
"47674",2011,"Noosa","m30.34",808,963.17868672823,155.17868672823,19.2052830109195
"47675",2011,"Sunshine Coast Hinterland","m30.34",1102,1161.28579256004,59.2857925600404,5.37983598548461
"47676",2011,"Toowoomba","m30.34",4178,4520.34316749054,342.343167490541,8.19394847990762
"47677",2011,"Charters Towers - Ayr - Ingham","m30.34",1139,1184.86518320104,45.8651832010401,4.02679395970501
"47678",2011,"Townsville","m30.34",6321,6435.90014625976,114.900146259764,1.817752669827
"47679",2011,"Bundaberg","m30.34",2041,2092.15301215791,51.1530121579099,2.50627203125477
"47680",2011,"Burnett","m30.34",1114,1119.1581000485,5.15810004850459,0.463025139004003
"47681",2011,"Gympie - Cooloola","m30.34",1105,1058.75539498867,-46.2446050113335,4.18503212772249
"47682",2011,"Hervey Bay","m30.34",1174,1122.77651733153,-51.2234826684735,4.36315866000626
"47683",2011,"Maryborough","m30.34",1048,1127.83737662307,79.8373766230725,7.61807028846111
"47684",2011,"Adelaide City","m30.34",1059,988.918446643574,-70.0815533564255,6.6177104208145
"47685",2011,"Adelaide Hills","m30.34",1655,1925.96177936353,270.961779363534,16.3723129524794
"47686",2011,"Burnside","m30.34",905,1072.44380987463,167.443809874634,18.5020784391861
"47687",2011,"Campbelltown (SA)","m30.34",1590,1553.88556555526,-36.1144344447403,2.27134807828555
"47688",2011,"Norwood - Payneham - St Peters","m30.34",1363,1338.3371949214,-24.6628050785976,1.80945011581787
"47689",2011,"Prospect - Walkerville","m30.34",924,897.404080426464,-26.5959195735355,2.87834627419216
"47690",2011,"Unley","m30.34",1310,1246.45168477502,-63.5483152249762,4.8510164293875
"47691",2011,"Gawler - Two Wells","m30.34",843,904.118379924999,61.1183799249993,7.25010438018972
"47692",2011,"Playford","m30.34",2648,2326.6375927352,-321.3624072648,12.136042570423
"47693",2011,"Port Adelaide - East","m30.34",2828,2336.3020855118,-491.697914488199,17.3867720823267
"47694",2011,"Salisbury","m30.34",4925,4317.9552215582,-607.044778441798,12.3257823033868
"47695",2011,"Tea Tree Gully","m30.34",2798,3191.96275673673,393.962756736732,14.0801557089611
"47696",2011,"Holdfast Bay","m30.34",977,981.212796888265,4.2127968882653,0.431197225001566
"47697",2011,"Marion","m30.34",2916,2841.99747128371,-74.0025287162862,2.53780962675879
"47698",2011,"Mitcham","m30.34",1715,1830.68141631306,115.681416313062,6.74527208822519
"47699",2011,"Onkaparinga","m30.34",5100,5018.81185656138,-81.1881434386223,1.59192438114946
"47700",2011,"Charles Sturt","m30.34",3444,3329.29944831406,-114.700551685942,3.33044575162432
"47701",2011,"Port Adelaide - West","m30.34",2021,1599.26979777368,-421.730202226322,20.8674023862604
"47702",2011,"West Torrens","m30.34",2434,2164.92935271708,-269.070647282923,11.0546691570634
"47703",2011,"Barossa","m30.34",913,914.521777072194,1.52177707219437,0.166678759276492
"47704",2011,"Lower North","m30.34",492,539.678622296448,47.6786222964482,9.690776889522
"47705",2011,"Mid North","m30.34",633,734.84630825231,101.84630825231,16.0894641788799
"47706",2011,"Yorke Peninsula","m30.34",505,366.429054980491,-138.570945019509,27.4397910929721
"47707",2011,"Eyre Peninsula and South West","m30.34",1657,1638.00293135043,-18.9970686495712,1.14647366623846
"47708",2011,"Outback - North and East","m30.34",1108,960.9831529746,-147.0168470254,13.2686685040975
"47709",2011,"Fleurieu - Kangaroo Island","m30.34",973,942.39070100223,-30.6092989977701,3.14586834509456
"47710",2011,"Limestone Coast","m30.34",1887,1903.69023465562,16.6902346556208,0.884485143382129
"47711",2011,"Murray and Mallee","m30.34",1789,1935.0421247547,146.042124754704,8.16333844352731
"47712",2011,"Augusta - Margaret River - Busselton","m30.34",1307,1498.30519748544,191.305197485436,14.6369699682813
"47713",2011,"Bunbury","m30.34",3146,2743.93030139108,-402.069698608925,12.7803464274928
"47714",2011,"Manjimup","m30.34",489,496.35569391176,7.35569391176011,1.50423188379552
"47715",2011,"Mandurah","m30.34",2114,1808.20589526445,-305.794104735553,14.4651894387679
"47716",2011,"Cottesloe - Claremont","m30.34",1551,1406.63656318848,-144.36343681152,9.30776510712574
"47717",2011,"Perth City","m30.34",5551,4573.68238348188,-977.317616518123,17.6061541437241
"47718",2011,"Bayswater - Bassendean","m30.34",3458,2951.85430794035,-506.145692059654,14.6369488739056
"47719",2011,"Mundaring","m30.34",1209,1209.43851169506,0.438511695058878,0.036270611667401
"47720",2011,"Swan","m30.34",3639,3669.56263195252,30.5626319525227,0.839863477673061
"47721",2011,"Joondalup","m30.34",4329,4720.25949203586,391.25949203586,9.03810330413166
"47722",2011,"Stirling","m30.34",7825,7000.35388347812,-824.646116521877,10.5386085178515
"47723",2011,"Wanneroo","m30.34",5901,5030.37329483079,-870.626705169214,14.7538841750418
"47724",2011,"Armadale","m30.34",2427,1592.45813525004,-834.541864749957,34.3857381437971
"47725",2011,"Belmont - Victoria Park","m30.34",3560,3080.38013369089,-479.619866309106,13.4724681547502
"47726",2011,"Canning","m30.34",3390,2729.2797237826,-660.720276217405,19.4902736347317
"47727",2011,"Gosnells","m30.34",4417,3753.37191750329,-663.628082496712,15.0244075729389
"47728",2011,"Kalamunda","m30.34",1692,1596.31449202037,-95.6855079796308,5.65517186640844
"47729",2011,"Serpentine - Jarrahdale","m30.34",527,417.039510016781,-109.960489983219,20.8653681182578
"47730",2011,"South Perth","m30.34",1675,1478.15151199618,-196.848488003825,11.7521485375418
"47731",2011,"Cockburn","m30.34",3889,3354.45235491311,-534.547645086892,13.7451181560013
"47732",2011,"Fremantle","m30.34",1304,1198.18557123832,-105.814428761683,8.11460343264437
"47733",2011,"Kwinana","m30.34",1418,1019.53143957147,-398.468560428532,28.1007447410812
"47734",2011,"Melville","m30.34",2678,2438.50177400032,-239.498225999682,8.94317498131749
"47735",2011,"Rockingham","m30.34",3606,3070.0619042569,-535.938095743098,14.8623986617609
"47736",2011,"Esperance","m30.34",471,545.871215968253,74.871215968253,15.8962241970813
"47737",2011,"Gascoyne","m30.34",317,355.452536914208,38.4525369142081,12.1301378278259
"47738",2011,"Goldfields","m30.34",2049,1896.29112770259,-152.708872297412,7.45284881880976
"47739",2011,"Kimberley","m30.34",1707,1558.77561489259,-148.224385107409,8.68332660266015
"47740",2011,"Mid West","m30.34",1631,1627.66872397708,-3.3312760229237,0.204247456954243
"47741",2011,"Pilbara","m30.34",4004,2817.01017215311,-1186.98982784689,29.6451005955767
"47742",2011,"Albany","m30.34",1546,1509.37750121529,-36.622498784709,2.36885503135246
"47743",2011,"Wheat Belt - North","m30.34",1397,1424.66129843743,27.6612984374335,1.98004999552137
"47744",2011,"Wheat Belt - South","m30.34",621,637.230695699647,16.2306956996467,2.61363859897693
"47745",2011,"Brighton","m30.34",501,519.021689913635,18.0216899136351,3.59714369533635
"47746",2011,"Hobart - North East","m30.34",1472,1467.01069301233,-4.98930698767072,0.338947485575456
"47747",2011,"Hobart - North West","m30.34",1602,1450.35391176003,-151.646088239971,9.46604795505434
"47748",2011,"Hobart - South and West","m30.34",854,805.189483904369,-48.8105160956311,5.71551710721676
"47749",2011,"Hobart Inner","m30.34",1585,1686.45912422486,101.459124224859,6.40120657570088
"47750",2011,"Sorell - Dodges Ferry","m30.34",414,427.010376115059,13.0103761150588,3.14260292634271
"47751",2011,"Launceston","m30.34",2423,2477.59121351117,54.5912135111748,2.25304224148472
"47752",2011,"Meander Valley - West Tamar","m30.34",462,540.235187738245,78.2351877382451,16.9340233199665
"47753",2011,"North East","m30.34",885,853.312614521152,-31.687385478848,3.58049553433311
"47754",2011,"Central Highlands (Tas.)","m30.34",333,321.212067346871,-11.7879326531286,3.53991971565422
"47755",2011,"Huon - Bruny Island","m30.34",433,468.506955411531,35.5069554115311,8.20022064931433
"47756",2011,"South East Coast","m30.34",129,137.302029274369,8.30202927436858,6.43568160803766
"47757",2011,"Burnie - Ulverstone","m30.34",1251,1181.30606277122,-69.6939372287804,5.571058131797
"47758",2011,"Devonport","m30.34",1178,1241.58169256758,63.5816925675754,5.39742721286718
"47759",2011,"West Coast","m30.34",525,457.079830690278,-67.9201693097216,12.9371751066136
"47760",2011,"Darwin City","m30.34",1314,1181.27411389132,-132.72588610868,10.1009045744809
"47761",2011,"Darwin Suburbs","m30.34",2404,2117.919403954,-286.080596045999,11.9001911832778
"47762",2011,"Litchfield","m30.34",594,566.281936411453,-27.7180635885474,4.66634067147262
"47763",2011,"Palmerston","m30.34",1287,1545.38099001293,258.380990012927,20.0762230002274
"47764",2011,"Alice Springs","m30.34",1787,1631.60472849166,-155.395271508336,8.69587417506079
"47765",2011,"Barkly","m30.34",240,264.620097843672,24.6200978436721,10.25837410153
"47766",2011,"Daly - Tiwi - West Arnhem","m30.34",732,632.163279331638,-99.8367206683616,13.6388962661696
"47767",2011,"East Arnhem","m30.34",693,661.878403722633,-31.1215962773667,4.49085083367485
"47768",2011,"Katherine","m30.34",790,768.533819339569,-21.466180660431,2.7172380582824
"47769",2011,"Belconnen","m30.34",3996,3627.3012574636,-368.6987425364,9.22669525866867
"47770",2011,"Fyshwick - Pialligo - Hume","m30.34",76,63.9715679949735,-12.0284320050265,15.8268842171401
"47771",2011,"North Canberra","m30.34",2345,1956.79584562495,-388.204154375053,16.5545481609831
"47772",2011,"South Canberra","m30.34",894,860.728640950754,-33.271359049246,3.72162852899844
"47773",2011,"Tuggeranong","m30.34",2918,2892.61193303932,-25.3880669606806,0.870050272812906
"47774",2011,"Weston Creek","m30.34",724,822.861803440393,98.8618034403927,13.6549452265736
"47775",2011,"Woden","m30.34",1094,1060.10702167447,-33.8929783255339,3.09807845754424
"54276",2011,"Goulburn - Yass","m35.39",2204,2167.03386480608,-36.9661351939171,1.6772293645153
"54277",2011,"Queanbeyan","m35.39",2102,2313.08834426014,211.088344260135,10.0422618582367
"54278",2011,"Snowy Mountains","m35.39",660,690.602005596726,30.6020055967257,4.63666751465541
"54279",2011,"South Coast","m35.39",1674,1746.17580889681,72.1758088968056,4.31157759240177
"54280",2011,"Gosford","m35.39",5186,5043.56929994655,-142.430700053449,2.74644620234186
"54281",2011,"Wyong","m35.39",4589,4666.69923513691,77.6992351369117,1.69316267458949
"54282",2011,"Bathurst","m35.39",1408,1440.6070003534,32.6070003533962,2.31583809328098
"54283",2011,"Lachlan Valley","m35.39",1529,1693.45449126492,164.454491264915,10.7556894221658
"54284",2011,"Lithgow - Mudgee","m35.39",1383,1491.04451380423,108.044513804233,7.8123292700096
"54285",2011,"Orange","m35.39",1817,1739.84874535629,-77.1512546437141,4.24607895672615
"54286",2011,"Clarence Valley","m35.39",1353,1324.96178397994,-28.0382160200636,2.07229977975341
"54287",2011,"Coffs Harbour","m35.39",2316,2342.37097438188,26.3709743818763,1.13864310802575
"54288",2011,"Bourke - Cobar - Coonamble","m35.39",845,1023.19227212464,178.192272124641,21.0878428549871
"54289",2011,"Broken Hill and Far West","m35.39",632,572.096536778712,-59.9034632212881,9.47839607931774
"54290",2011,"Dubbo","m35.39",2009,2071.45507602703,62.4550760270349,3.10876436172399
"54291",2011,"Lower Hunter","m35.39",2798,2880.96429091126,82.9642909112631,2.96512833850118
"54292",2011,"Maitland","m35.39",2311,2182.77043567099,-128.22956432901,5.54866137295586
"54293",2011,"Port Stephens","m35.39",2022,2034.48985412383,12.489854123834,0.617698027884965
"54294",2011,"Upper Hunter","m35.39",1087,979.683528803985,-107.316471196015,9.87272044121574
"54295",2011,"Dapto - Port Kembla","m35.39",2468,2405.40509795368,-62.5949020463195,2.53626021257372
"54296",2011,"Kiama - Shellharbour","m35.39",2731,2704.41027501883,-26.5897249811746,0.973625960497058
"54297",2011,"Wollongong","m35.39",4325,4068.76863802432,-256.231361975683,5.92442455435105
"54298",2011,"Great Lakes","m35.39",728,746.621916311628,18.6219163116275,2.55795553731147
"54299",2011,"Kempsey - Nambucca","m35.39",1209,1082.89127883489,-126.108721165108,10.4308288804887
"54300",2011,"Port Macquarie","m35.39",1926,1996.29639782154,70.2963978215425,3.64986489208424
"54301",2011,"Taree - Gloucester","m35.39",1284,1360.97241860772,76.9724186077162,5.9947366516913
"54302",2011,"Albury","m35.39",1775,1909.03661226308,134.036612263082,7.55135843735675
"54303",2011,"Lower Murray","m35.39",399,437.832727452342,38.8327274523419,9.73251314595035
"54304",2011,"Upper Murray exc. Albury","m35.39",1123,1112.2612599165,-10.7387400834987,0.95625468241306
"54305",2011,"Armidale","m35.39",936,954.843254491102,18.8432544911024,2.01316821486136
"54306",2011,"Inverell - Tenterfield","m35.39",1048,1117.01249663033,69.0124966303283,6.5851618922069
"54307",2011,"Moree - Narrabri","m35.39",913,1049.90033946285,136.900339462854,14.9945607297759
"54308",2011,"Tamworth - Gunnedah","m35.39",2294,2198.22836694672,-95.7716330532758,4.17487502411839
