,,Age-Sex Level,Total Level
0,mean_2006,13.274013341356042,11.940584617345667
1,median_2006,9.304236799949386,9.640892210939757
2,percentile_90_2006,25.5700665273841,17.513542124168957
3,mean_2011,25.013668787735437,23.28559291016677
4,median_2011,15.275216233294417,16.10280458462126
5,percentile_90_2011,40.8486071501865,28.440866656831933
