Code,Area name,Sex,Age group,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
10101,Goulburn - Yass,Females,0-4,2000.639404296875,2013.609619140625,1996.9827880859375,1937.5703125,1899.9183349609375,1877.18701171875,1846.334228515625,1763.565673828125,1692.9515380859375,1645.192138671875
10101,Goulburn - Yass,Females,5-9,2409.958251953125,2409.656005859375,2424.15478515625,2488.086181640625,2541.438232421875,2547.278564453125,2558.609375,2421.93115234375,2409.99462890625,2436.1064453125
10101,Goulburn - Yass,Females,10-14,2373.861083984375,2388.042236328125,2400.948974609375,2437.161376953125,2499.621337890625,2504.442138671875,2490.604248046875,2324.103759765625,2330.612060546875,2343.798095703125
10101,Goulburn - Yass,Females,15-19,2076.038330078125,2080.1083984375,2091.62841796875,2075.168212890625,2053.316650390625,2062.557373046875,2069.068359375,2115.35009765625,2086.45068359375,2059.963623046875
10101,Goulburn - Yass,Females,20-24,1249.2325439453125,1266.619140625,1221.216552734375,1102.900146484375,1001.9140014648438,963.5457763671875,903.4195556640625,782.6211547851562,734.5748291015625,672.3433837890625
10101,Goulburn - Yass,Females,25-29,1945.8822021484375,1940.947998046875,1960.0074462890625,1932.1390380859375,1866.577392578125,1876.9696044921875,1891.896240234375,1845.4400634765625,1841.3193359375,1853.994873046875
10101,Goulburn - Yass,Females,30-34,1797.554443359375,1811.3724365234375,1775.119384765625,1653.90380859375,1582.6732177734375,1544.9189453125,1478.2889404296875,1363.5447998046875,1315.5521240234375,1263.09423828125
10101,Goulburn - Yass,Females,35-39,2522.259765625,2522.64111328125,2559.167236328125,2530.345703125,2462.06640625,2487.782470703125,2548.310302734375,2715.55078125,2764.14794921875,2790.896240234375
10101,Goulburn - Yass,Females,40-44,2258.490478515625,2282.674560546875,2301.838623046875,2247.613525390625,2193.322509765625,2206.540283203125,2220.520263671875,2183.962646484375,2196.995361328125,2188.855712890625
10101,Goulburn - Yass,Females,45-49,2295.287841796875,2305.33349609375,2331.03857421875,2321.602783203125,2284.515380859375,2299.748291015625,2314.575439453125,2389.79052734375,2370.82421875,2358.66015625
10101,Goulburn - Yass,Females,50-54,2353.470947265625,2373.244873046875,2441.99267578125,2591.192138671875,2707.5107421875,2763.638427734375,2832.883056640625,3031.135498046875,3088.981201171875,3129.201416015625
10101,Goulburn - Yass,Females,55-59,1963.437255859375,1979.2479248046875,2034.0892333984375,2093.749755859375,2087.3525390625,2123.226318359375,2186.503173828125,2310.137451171875,2396.61669921875,2454.8662109375
10101,Goulburn - Yass,Females,60-64,1510.7042236328125,1527.8995361328125,1540.0162353515625,1551.20654296875,1560.61328125,1570.1810302734375,1583.7105712890625,1506.20654296875,1476.220947265625,1449.868896484375
10101,Goulburn - Yass,Females,65-69,1359.2789306640625,1357.630859375,1372.623779296875,1398.38330078125,1431.61376953125,1442.9810791015625,1440.27001953125,1395.559814453125,1371.47314453125,1363.5343017578125
10101,Goulburn - Yass,Females,70-74,1267.29296875,1269.86767578125,1300.5059814453125,1369.51025390625,1442.7423095703125,1468.1219482421875,1499.0535888671875,1530.053466796875,1601.776123046875,1616.5994873046875
10101,Goulburn - Yass,Females,75-79,951.2066650390625,958.990234375,980.5148315429688,1042.2413330078125,1123.8763427734375,1139.624267578125,1163.9383544921875,1177.5977783203125,1205.4659423828125,1245.137939453125
10101,Goulburn - Yass,Females,80-84,707.1616821289062,708.634033203125,721.5863647460938,721.199462890625,716.5949096679688,731.1888427734375,764.9295654296875,796.88427734375,771.5560302734375,736.142333984375
10101,Goulburn - Yass,Females,85+,645.1708984375,635.6528930664062,656.8944091796875,721.9009399414062,831.62646484375,851.5426635742188,855.8323364257812,765.0527954101562,745.5925903320312,723.8468017578125
10101,Goulburn - Yass,Males,0-4,2149.37646484375,2115.8310546875,2090.826171875,2066.3740234375,2055.02587890625,2043.244140625,2033.45263671875,2028.1444091796875,2026.4949951171875,2025.6700439453125
10101,Goulburn - Yass,Males,5-9,2631.660888671875,2638.217529296875,2650.655517578125,2670.301513671875,2692.437255859375,2711.9619140625,2731.611572265625,2752.571533203125,2774.365234375,2795.52978515625
10101,Goulburn - Yass,Males,10-14,2445.390380859375,2449.822998046875,2462.808837890625,2475.880615234375,2489.318603515625,2503.2333984375,2516.674072265625,2528.194091796875,2543.2470703125,2556.895263671875
10101,Goulburn - Yass,Males,15-19,2136.182861328125,2131.939453125,2130.4951171875,2137.35693359375,2136.975341796875,2140.816650390625,2148.207275390625,2157.02490234375,2166.626708984375,2173.4794921875
10101,Goulburn - Yass,Males,20-24,1613.1575927734375,1589.44287109375,1560.873291015625,1527.375,1514.101806640625,1499.3568115234375,1482.43798828125,1467.33642578125,1458.348388671875,1451.989501953125
10101,Goulburn - Yass,Males,25-29,1843.6920166015625,1823.211181640625,1805.198486328125,1791.93310546875,1784.4345703125,1779.8111572265625,1777.9150390625,1777.633544921875,1778.5660400390625,1780.318603515625
10101,Goulburn - Yass,Males,30-34,1948.880615234375,1915.347900390625,1886.55517578125,1856.5537109375,1840.977783203125,1825.662109375,1811.5732421875,1797.377685546875,1787.8707275390625,1779.396728515625
10101,Goulburn - Yass,Males,35-39,2504.115234375,2517.705322265625,2529.972412109375,2546.49072265625,2565.52685546875,2582.162109375,2602.28564453125,2626.44921875,2647.09326171875,2663.373046875
10101,Goulburn - Yass,Males,40-44,2485.962646484375,2517.419189453125,2555.691650390625,2591.119873046875,2626.506103515625,2654.824462890625,2683.559326171875,2709.928955078125,2736.11572265625,2758.371337890625
