,,Age-Sex Level,Total Level
0,mean_2006,13.747342009576046,12.52038573517697
1,median_2006,9.606855908781355,9.95108838327883
2,percentile_90_2006,27.307752570236516,19.46833270465111
3,mean_2011,24.56104908086257,23.360784577009763
4,median_2011,16.300389297845065,16.704008721451267
5,percentile_90_2011,44.652002062866224,33.352077873563964
