,,Age-Sex Level,Total Level
0,mean_2006,27.25990912475086,25.36392353997523
1,median_2006,14.65376367964552,15.141181517722488
2,percentile_90_2006,37.81495217188265,23.474297278673458
3,mean_2011,333.4386934974305,351.4202202468803
4,median_2011,22.367202118327068,21.54718466347665
5,percentile_90_2011,54.9691560076749,39.70515476414694
