,,Age-Sex Level,Total Level
0,mean_2006,11.54087008713755,10.62013023206058
1,median_2006,8.806325319573693,9.188235848277973
2,percentile_90_2006,23.648587405793588,15.495185838459486
3,mean_2011,18.489174164824735,17.47644688878384
4,median_2011,14.771411141729008,15.3470177192577
5,percentile_90_2011,37.82381136477481,24.283261531220766
