,,Age-Sex Level,Total Level
0,mean_2006,15.527972805725547,14.059821287603189
1,median_2006,12.085991972451001,12.724968116749357
2,percentile_90_2006,31.461519473678376,19.175603441477392
3,mean_2011,23.492103027225884,22.040468427892012
4,median_2011,18.68661402502906,19.439734447024545
5,percentile_90_2011,47.50716402148951,30.963606948573727
