,,Age-Sex Level,Total Level
0,mean_2006,12.598964980426283,11.434866294336873
1,median_2006,9.556976146433298,9.887835931093818
2,percentile_90_2006,25.52328616232781,17.1788015797354
3,mean_2011,21.213046187347157,20.10575699138146
4,median_2011,16.188112090609042,16.715162861757822
5,percentile_90_2011,42.71597602036184,33.11048293985921
