,,Age-Sex Level,Total Level
0,mean_2006,12.172617565325599,10.9090489911417
1,median_2006,9.292922655048875,9.767150566113978
2,percentile_90_2006,24.205279750121203,15.691299848233502
3,mean_2011,19.071842301293117,17.877335934262806
4,median_2011,15.047551413925303,15.369431749641615
5,percentile_90_2011,38.090082103558906,26.665713380522615
