,,Age-Sex Level,Total Level
0,mean_2006,12.695549760808946,11.492802487523788
1,median_2006,9.358946230170963,9.715156087639953
2,percentile_90_2006,25.704599757198732,16.59096299347651
3,mean_2011,20.934608481190374,19.85787044443351
4,median_2011,15.999431203189062,16.688350467411926
5,percentile_90_2011,42.367632719607165,30.301045137735215
