Code,Area name,Sex,Age group,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
10101,Goulburn - Yass,Females,0-4,2054.237060546875,2029.969970703125,2004.50634765625,1984.781494140625,1965.509521484375,1948.2491455078125,1933.4403076171875,1920.2918701171875,1908.7408447265625,1898.7115478515625
10101,Goulburn - Yass,Females,5-9,2329.009033203125,2316.865966796875,2303.84814453125,2295.781982421875,2287.05615234375,2279.475830078125,2273.690673828125,2268.945556640625,2265.139404296875,2262.3251953125
10101,Goulburn - Yass,Females,10-14,2291.8466796875,2285.4892578125,2279.706298828125,2277.292724609375,2274.849365234375,2273.39599609375,2273.00634765625,2273.384765625,2274.3525390625,2275.822509765625
10101,Goulburn - Yass,Females,15-19,2044.574951171875,2045.1773681640625,2045.6875,2048.81201171875,2051.64794921875,2054.87646484375,2058.6171875,2062.7294921875,2067.01416015625,2071.7216796875
10101,Goulburn - Yass,Females,20-24,1414.826416015625,1393.1646728515625,1371.17724609375,1355.3697509765625,1339.2366943359375,1324.4813232421875,1311.510498046875,1299.77685546875,1289.398681640625,1280.0013427734375
10101,Goulburn - Yass,Females,25-29,1791.5101318359375,1773.9132080078125,1756.6923828125,1743.6702880859375,1731.0689697265625,1720.0018310546875,1710.9217529296875,1702.9896240234375,1696.14404296875,1690.7276611328125
10101,Goulburn - Yass,Females,30-34,1934.3031005859375,1903.23046875,1873.7083740234375,1852.2783203125,1831.1162109375,1812.34765625,1796.4686279296875,1782.3626708984375,1770.025390625,1759.86669921875
10101,Goulburn - Yass,Females,35-39,2311.681396484375,2303.531982421875,2295.33984375,2290.5986328125,2286.03564453125,2282.588623046875,2280.617919921875,2279.31640625,2278.694580078125,2279.10205078125
10101,Goulburn - Yass,Females,40-44,2291.893798828125,2311.189453125,2331.10009765625,2349.875,2367.70263671875,2384.80859375,2400.83837890625,2415.5498046875,2429.32861328125,2441.956787109375
10101,Goulburn - Yass,Females,45-49,2222.347412109375,2235.417236328125,2248.050048828125,2261.325927734375,2273.498779296875,2285.2177734375,2296.59814453125,2307.75390625,2318.4365234375,2328.447265625
10101,Goulburn - Yass,Females,50-54,2259.269287109375,2317.7587890625,2375.726806640625,2426.02587890625,2474.2177734375,2519.209228515625,2560.6083984375,2598.8798828125,2634.364990234375,2666.978515625
10101,Goulburn - Yass,Females,55-59,1956.0966796875,2011.833984375,2067.18896484375,2116.21533203125,2162.692626953125,2206.13232421875,2245.767578125,2282.15185546875,2315.672119140625,2346.2236328125
10101,Goulburn - Yass,Females,60-64,1567.359375,1596.486572265625,1625.0648193359375,1650.6956787109375,1674.977294921875,1697.84619140625,1719.04541015625,1738.6473388671875,1756.9732666015625,1773.995361328125
10101,Goulburn - Yass,Females,65-69,1350.18408203125,1359.128173828125,1368.221435546875,1377.150390625,1385.80224609375,1394.220703125,1402.178466796875,1409.4903564453125,1416.53076171875,1422.909423828125
10101,Goulburn - Yass,Females,70-74,1257.2093505859375,1282.430908203125,1307.177001953125,1327.8404541015625,1348.1954345703125,1367.33447265625,1384.8748779296875,1400.375,1414.712646484375,1427.516845703125
10101,Goulburn - Yass,Females,75-79,1046.1640625,1080.7664794921875,1115.328125,1146.8175048828125,1176.2137451171875,1203.581298828125,1228.5443115234375,1251.515869140625,1272.6849365234375,1291.7825927734375
10101,Goulburn - Yass,Females,80-84,706.4444580078125,725.8170166015625,744.1830444335938,760.124267578125,775.6849365234375,790.2666625976562,803.591064453125,815.7810668945312,827.0494384765625,837.3045654296875
10101,Goulburn - Yass,Females,85+,686.2372436523438,710.64453125,734.3659057617188,754.9827880859375,774.6907958984375,792.8848266601562,809.3715209960938,824.4940185546875,838.2823486328125,850.6815185546875
10101,Goulburn - Yass,Males,0-4,2215.762451171875,2199.0009765625,2183.872802734375,2180.333251953125,2178.54248046875,2177.906982421875,2178.306396484375,2179.279296875,2179.841796875,2180.403564453125
10101,Goulburn - Yass,Males,5-9,2480.876953125,2460.851318359375,2438.40869140625,2424.78857421875,2410.066650390625,2401.419677734375,2398.45458984375,2397.18017578125,2397.555908203125,2398.78955078125
10101,Goulburn - Yass,Males,10-14,2483.60498046875,2505.437255859375,2528.40869140625,2547.60009765625,2567.10107421875,2581.7255859375,2592.24462890625,2601.172119140625,2608.66357421875,2615.267578125
10101,Goulburn - Yass,Males,15-19,2122.549072265625,2115.63623046875,2109.14794921875,2107.6796875,2106.44677734375,2106.962158203125,2109.06103515625,2111.46533203125,2114.008056640625,2116.584228515625
10101,Goulburn - Yass,Males,20-24,1741.7359619140625,1737.8314208984375,1738.727294921875,1744.947265625,1753.39501953125,1758.0367431640625,1759.7607421875,1761.359130859375,1762.1644287109375,1762.8568115234375
10101,Goulburn - Yass,Males,25-29,1738.5684814453125,1695.804443359375,1653.7239990234375,1626.616455078125,1600.8187255859375,1583.3487548828125,1573.6064453125,1566.59033203125,1561.856201171875,1558.56103515625
10101,Goulburn - Yass,Males,30-34,2024.0318603515625,2011.4027099609375,2002.157958984375,2003.165771484375,2006.2918701171875,2008.57666015625,2010.2147216796875,2012.058837890625,2013.130615234375,2014.028076171875
10101,Goulburn - Yass,Males,35-39,2396.716064453125,2384.317626953125,2368.40185546875,2357.5,2345.267578125,2339.28125,2338.96142578125,2339.742919921875,2341.993896484375,2344.809814453125
10101,Goulburn - Yass,Males,40-44,2431.7509765625,2447.79443359375,2463.109130859375,2472.104736328125,2480.312255859375,2487.130859375,2493.348876953125,2499.0068359375,2504.91064453125,2510.712890625
