Code,Area name,Sex,Age group,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
10101,Goulburn - Yass,Females,0-4,,,,,,,,,,
10101,Goulburn - Yass,Females,5-9,,,,,,,,,,
10101,Goulburn - Yass,Females,10-14,,,,,,,,,,
10101,Goulburn - Yass,Females,15-19,,,,,,,,,,
10101,Goulburn - Yass,Females,20-24,,,,,,,,,,
10101,Goulburn - Yass,Females,25-29,,,,,,,,,,
10101,Goulburn - Yass,Females,30-34,,,,,,,,,,
10101,Goulburn - Yass,Females,35-39,,,,,,,,,,
10101,Goulburn - Yass,Females,40-44,,,,,,,,,,
10101,Goulburn - Yass,Females,45-49,,,,,,,,,,
10101,Goulburn - Yass,Females,50-54,,,,,,,,,,
10101,Goulburn - Yass,Females,55-59,,,,,,,,,,
10101,Goulburn - Yass,Females,60-64,,,,,,,,,,
10101,Goulburn - Yass,Females,65-69,,,,,,,,,,
10101,Goulburn - Yass,Females,70-74,,,,,,,,,,
10101,Goulburn - Yass,Females,75-79,,,,,,,,,,
10101,Goulburn - Yass,Females,80-84,,,,,,,,,,
10101,Goulburn - Yass,Females,85+,,,,,,,,,,
10101,Goulburn - Yass,Males,0-4,,,,,,,,,,
10101,Goulburn - Yass,Males,5-9,,,,,,,,,,
10101,Goulburn - Yass,Males,10-14,,,,,,,,,,
10101,Goulburn - Yass,Males,15-19,,,,,,,,,,
10101,Goulburn - Yass,Males,20-24,,,,,,,,,,
10101,Goulburn - Yass,Males,25-29,,,,,,,,,,
10101,Goulburn - Yass,Males,30-34,,,,,,,,,,
10101,Goulburn - Yass,Males,35-39,,,,,,,,,,
10101,Goulburn - Yass,Males,40-44,,,,,,,,,,
10101,Goulburn - Yass,Males,45-49,,,,,,,,,,
10101,Goulburn - Yass,Males,50-54,,,,,,,,,,
10101,Goulburn - Yass,Males,55-59,,,,,,,,,,
10101,Goulburn - Yass,Males,60-64,,,,,,,,,,
10101,Goulburn - Yass,Males,65-69,,,,,,,,,,
10101,Goulburn - Yass,Males,70-74,,,,,,,,,,
10101,Goulburn - Yass,Males,75-79,,,,,,,,,,
10101,Goulburn - Yass,Males,80-84,,,,,,,,,,
10101,Goulburn - Yass,Males,85+,,,,,,,,,,
10102,Queanbeyan,Females,0-4,,,,,,,,,,
10102,Queanbeyan,Females,5-9,,,,,,,,,,
10102,Queanbeyan,Females,10-14,,,,,,,,,,
10102,Queanbeyan,Females,15-19,,,,,,,,,,
10102,Queanbeyan,Females,20-24,,,,,,,,,,
10102,Queanbeyan,Females,25-29,,,,,,,,,,
10102,Queanbeyan,Females,30-34,,,,,,,,,,
10102,Queanbeyan,Females,35-39,,,,,,,,,,
10102,Queanbeyan,Females,40-44,,,,,,,,,,
10102,Queanbeyan,Females,45-49,,,,,,,,,,
10102,Queanbeyan,Females,50-54,,,,,,,,,,
10102,Queanbeyan,Females,55-59,,,,,,,,,,
10102,Queanbeyan,Females,60-64,,,,,,,,,,
10102,Queanbeyan,Females,65-69,,,,,,,,,,
10102,Queanbeyan,Females,70-74,,,,,,,,,,
10102,Queanbeyan,Females,75-79,,,,,,,,,,
10102,Queanbeyan,Females,80-84,,,,,,,,,,
10102,Queanbeyan,Females,85+,,,,,,,,,,
10102,Queanbeyan,Males,0-4,,,,,,,,,,
10102,Queanbeyan,Males,5-9,,,,,,,,,,
10102,Queanbeyan,Males,10-14,,,,,,,,,,
10102,Queanbeyan,Males,15-19,,,,,,,,,,
10102,Queanbeyan,Males,20-24,,,,,,,,,,
10102,Queanbeyan,Males,25-29,,,,,,,,,,
10102,Queanbeyan,Males,30-34,,,,,,,,,,
10102,Queanbeyan,Males,35-39,,,,,,,,,,
10102,Queanbeyan,Males,40-44,,,,,,,,,,
10102,Queanbeyan,Males,45-49,,,,,,,,,,
10102,Queanbeyan,Males,50-54,,,,,,,,,,
10102,Queanbeyan,Males,55-59,,,,,,,,,,
10102,Queanbeyan,Males,60-64,,,,,,,,,,
10102,Queanbeyan,Males,65-69,,,,,,,,,,
10102,Queanbeyan,Males,70-74,,,,,,,,,,
10102,Queanbeyan,Males,75-79,,,,,,,,,,
10102,Queanbeyan,Males,80-84,,,,,,,,,,
10102,Queanbeyan,Males,85+,,,,,,,,,,
10103,Snowy Mountains,Females,0-4,,,,,,,,,,
10103,Snowy Mountains,Females,5-9,,,,,,,,,,
10103,Snowy Mountains,Females,10-14,,,,,,,,,,
10103,Snowy Mountains,Females,15-19,,,,,,,,,,
10103,Snowy Mountains,Females,20-24,,,,,,,,,,
10103,Snowy Mountains,Females,25-29,,,,,,,,,,
10103,Snowy Mountains,Females,30-34,,,,,,,,,,
10103,Snowy Mountains,Females,35-39,,,,,,,,,,
10103,Snowy Mountains,Females,40-44,,,,,,,,,,
10103,Snowy Mountains,Females,45-49,,,,,,,,,,
10103,Snowy Mountains,Females,50-54,,,,,,,,,,
10103,Snowy Mountains,Females,55-59,,,,,,,,,,
10103,Snowy Mountains,Females,60-64,,,,,,,,,,
10103,Snowy Mountains,Females,65-69,,,,,,,,,,
10103,Snowy Mountains,Females,70-74,,,,,,,,,,
10103,Snowy Mountains,Females,75-79,,,,,,,,,,
10103,Snowy Mountains,Females,80-84,,,,,,,,,,
10103,Snowy Mountains,Females,85+,,,,,,,,,,
10103,Snowy Mountains,Males,0-4,,,,,,,,,,
10103,Snowy Mountains,Males,5-9,,,,,,,,,,
10103,Snowy Mountains,Males,10-14,,,,,,,,,,
10103,Snowy Mountains,Males,15-19,,,,,,,,,,
10103,Snowy Mountains,Males,20-24,,,,,,,,,,
10103,Snowy Mountains,Males,25-29,,,,,,,,,,
10103,Snowy Mountains,Males,30-34,,,,,,,,,,
10103,Snowy Mountains,Males,35-39,,,,,,,,,,
10103,Snowy Mountains,Males,40-44,,,,,,,,,,
10103,Snowy Mountains,Males,45-49,,,,,,,,,,
10103,Snowy Mountains,Males,50-54,,,,,,,,,,
10103,Snowy Mountains,Males,55-59,,,,,,,,,,
10103,Snowy Mountains,Males,60-64,,,,,,,,,,
10103,Snowy Mountains,Males,65-69,,,,,,,,,,
10103,Snowy Mountains,Males,70-74,,,,,,,,,,
10103,Snowy Mountains,Males,75-79,,,,,,,,,,
10103,Snowy Mountains,Males,80-84,,,,,,,,,,
10103,Snowy Mountains,Males,85+,,,,,,,,,,
10104,South Coast,Females,0-4,,,,,,,,,,
10104,South Coast,Females,5-9,,,,,,,,,,
10104,South Coast,Females,10-14,,,,,,,,,,
10104,South Coast,Females,15-19,,,,,,,,,,
10104,South Coast,Females,20-24,,,,,,,,,,
10104,South Coast,Females,25-29,,,,,,,,,,
10104,South Coast,Females,30-34,,,,,,,,,,
10104,South Coast,Females,35-39,,,,,,,,,,
10104,South Coast,Females,40-44,,,,,,,,,,
10104,South Coast,Females,45-49,,,,,,,,,,
10104,South Coast,Females,50-54,,,,,,,,,,
10104,South Coast,Females,55-59,,,,,,,,,,
10104,South Coast,Females,60-64,,,,,,,,,,
10104,South Coast,Females,65-69,,,,,,,,,,
10104,South Coast,Females,70-74,,,,,,,,,,
10104,South Coast,Females,75-79,,,,,,,,,,
10104,South Coast,Females,80-84,,,,,,,,,,
10104,South Coast,Females,85+,,,,,,,,,,
10104,South Coast,Males,0-4,,,,,,,,,,
10104,South Coast,Males,5-9,,,,,,,,,,
10104,South Coast,Males,10-14,,,,,,,,,,
10104,South Coast,Males,15-19,,,,,,,,,,
10104,South Coast,Males,20-24,,,,,,,,,,
10104,South Coast,Males,25-29,,,,,,,,,,
10104,South Coast,Males,30-34,,,,,,,,,,
10104,South Coast,Males,35-39,,,,,,,,,,
10104,South Coast,Males,40-44,,,,,,,,,,
10104,South Coast,Males,45-49,,,,,,,,,,
10104,South Coast,Males,50-54,,,,,,,,,,
10104,South Coast,Males,55-59,,,,,,,,,,
10104,South Coast,Males,60-64,,,,,,,,,,
10104,South Coast,Males,65-69,,,,,,,,,,
10104,South Coast,Males,70-74,,,,,,,,,,
10104,South Coast,Males,75-79,,,,,,,,,,
10104,South Coast,Males,80-84,,,,,,,,,,
10104,South Coast,Males,85+,,,,,,,,,,
10201,Gosford,Females,0-4,,,,,,,,,,
10201,Gosford,Females,5-9,,,,,,,,,,
10201,Gosford,Females,10-14,,,,,,,,,,
10201,Gosford,Females,15-19,,,,,,,,,,
10201,Gosford,Females,20-24,,,,,,,,,,
10201,Gosford,Females,25-29,,,,,,,,,,
10201,Gosford,Females,30-34,,,,,,,,,,
10201,Gosford,Females,35-39,,,,,,,,,,
10201,Gosford,Females,40-44,,,,,,,,,,
10201,Gosford,Females,45-49,,,,,,,,,,
10201,Gosford,Females,50-54,,,,,,,,,,
10201,Gosford,Females,55-59,,,,,,,,,,
10201,Gosford,Females,60-64,,,,,,,,,,
10201,Gosford,Females,65-69,,,,,,,,,,
10201,Gosford,Females,70-74,,,,,,,,,,
10201,Gosford,Females,75-79,,,,,,,,,,
10201,Gosford,Females,80-84,,,,,,,,,,
10201,Gosford,Females,85+,,,,,,,,,,
10201,Gosford,Males,0-4,,,,,,,,,,
10201,Gosford,Males,5-9,,,,,,,,,,
10201,Gosford,Males,10-14,,,,,,,,,,
10201,Gosford,Males,15-19,,,,,,,,,,
10201,Gosford,Males,20-24,,,,,,,,,,
10201,Gosford,Males,25-29,,,,,,,,,,
10201,Gosford,Males,30-34,,,,,,,,,,
10201,Gosford,Males,35-39,,,,,,,,,,
10201,Gosford,Males,40-44,,,,,,,,,,
10201,Gosford,Males,45-49,,,,,,,,,,
10201,Gosford,Males,50-54,,,,,,,,,,
10201,Gosford,Males,55-59,,,,,,,,,,
10201,Gosford,Males,60-64,,,,,,,,,,
10201,Gosford,Males,65-69,,,,,,,,,,
10201,Gosford,Males,70-74,,,,,,,,,,
10201,Gosford,Males,75-79,,,,,,,,,,
10201,Gosford,Males,80-84,,,,,,,,,,
10201,Gosford,Males,85+,,,,,,,,,,
10202,Wyong,Females,0-4,,,,,,,,,,
10202,Wyong,Females,5-9,,,,,,,,,,
10202,Wyong,Females,10-14,,,,,,,,,,
10202,Wyong,Females,15-19,,,,,,,,,,
10202,Wyong,Females,20-24,,,,,,,,,,
10202,Wyong,Females,25-29,,,,,,,,,,
10202,Wyong,Females,30-34,,,,,,,,,,
10202,Wyong,Females,35-39,,,,,,,,,,
10202,Wyong,Females,40-44,,,,,,,,,,
10202,Wyong,Females,45-49,,,,,,,,,,
10202,Wyong,Females,50-54,,,,,,,,,,
10202,Wyong,Females,55-59,,,,,,,,,,
10202,Wyong,Females,60-64,,,,,,,,,,
10202,Wyong,Females,65-69,,,,,,,,,,
10202,Wyong,Females,70-74,,,,,,,,,,
10202,Wyong,Females,75-79,,,,,,,,,,
10202,Wyong,Females,80-84,,,,,,,,,,
10202,Wyong,Females,85+,,,,,,,,,,
10202,Wyong,Males,0-4,,,,,,,,,,
10202,Wyong,Males,5-9,,,,,,,,,,
10202,Wyong,Males,10-14,,,,,,,,,,
10202,Wyong,Males,15-19,,,,,,,,,,
10202,Wyong,Males,20-24,,,,,,,,,,
10202,Wyong,Males,25-29,,,,,,,,,,
10202,Wyong,Males,30-34,,,,,,,,,,
10202,Wyong,Males,35-39,,,,,,,,,,
10202,Wyong,Males,40-44,,,,,,,,,,
10202,Wyong,Males,45-49,,,,,,,,,,
10202,Wyong,Males,50-54,,,,,,,,,,
10202,Wyong,Males,55-59,,,,,,,,,,
10202,Wyong,Males,60-64,,,,,,,,,,
10202,Wyong,Males,65-69,,,,,,,,,,
10202,Wyong,Males,70-74,,,,,,,,,,
10202,Wyong,Males,75-79,,,,,,,,,,
10202,Wyong,Males,80-84,,,,,,,,,,
10202,Wyong,Males,85+,,,,,,,,,,
10301,Bathurst,Females,0-4,,,,,,,,,,
10301,Bathurst,Females,5-9,,,,,,,,,,
10301,Bathurst,Females,10-14,,,,,,,,,,
10301,Bathurst,Females,15-19,,,,,,,,,,
10301,Bathurst,Females,20-24,,,,,,,,,,
10301,Bathurst,Females,25-29,,,,,,,,,,
10301,Bathurst,Females,30-34,,,,,,,,,,
10301,Bathurst,Females,35-39,,,,,,,,,,
10301,Bathurst,Females,40-44,,,,,,,,,,
10301,Bathurst,Females,45-49,,,,,,,,,,
10301,Bathurst,Females,50-54,,,,,,,,,,
10301,Bathurst,Females,55-59,,,,,,,,,,
10301,Bathurst,Females,60-64,,,,,,,,,,
10301,Bathurst,Females,65-69,,,,,,,,,,
10301,Bathurst,Females,70-74,,,,,,,,,,
10301,Bathurst,Females,75-79,,,,,,,,,,
10301,Bathurst,Females,80-84,,,,,,,,,,
10301,Bathurst,Females,85+,,,,,,,,,,
10301,Bathurst,Males,0-4,,,,,,,,,,
10301,Bathurst,Males,5-9,,,,,,,,,,
10301,Bathurst,Males,10-14,,,,,,,,,,
10301,Bathurst,Males,15-19,,,,,,,,,,
10301,Bathurst,Males,20-24,,,,,,,,,,
10301,Bathurst,Males,25-29,,,,,,,,,,
10301,Bathurst,Males,30-34,,,,,,,,,,
10301,Bathurst,Males,35-39,,,,,,,,,,
10301,Bathurst,Males,40-44,,,,,,,,,,
10301,Bathurst,Males,45-49,,,,,,,,,,
10301,Bathurst,Males,50-54,,,,,,,,,,
10301,Bathurst,Males,55-59,,,,,,,,,,
10301,Bathurst,Males,60-64,,,,,,,,,,
10301,Bathurst,Males,65-69,,,,,,,,,,
10301,Bathurst,Males,70-74,,,,,,,,,,
10301,Bathurst,Males,75-79,,,,,,,,,,
10301,Bathurst,Males,80-84,,,,,,,,,,
10301,Bathurst,Males,85+,,,,,,,,,,
10302,Lachlan Valley,Females,0-4,,,,,,,,,,
10302,Lachlan Valley,Females,5-9,,,,,,,,,,
10302,Lachlan Valley,Females,10-14,,,,,,,,,,
10302,Lachlan Valley,Females,15-19,,,,,,,,,,
10302,Lachlan Valley,Females,20-24,,,,,,,,,,
10302,Lachlan Valley,Females,25-29,,,,,,,,,,
10302,Lachlan Valley,Females,30-34,,,,,,,,,,
10302,Lachlan Valley,Females,35-39,,,,,,,,,,
10302,Lachlan Valley,Females,40-44,,,,,,,,,,
10302,Lachlan Valley,Females,45-49,,,,,,,,,,
10302,Lachlan Valley,Females,50-54,,,,,,,,,,
10302,Lachlan Valley,Females,55-59,,,,,,,,,,
10302,Lachlan Valley,Females,60-64,,,,,,,,,,
10302,Lachlan Valley,Females,65-69,,,,,,,,,,
10302,Lachlan Valley,Females,70-74,,,,,,,,,,
10302,Lachlan Valley,Females,75-79,,,,,,,,,,
10302,Lachlan Valley,Females,80-84,,,,,,,,,,
10302,Lachlan Valley,Females,85+,,,,,,,,,,
10302,Lachlan Valley,Males,0-4,,,,,,,,,,
10302,Lachlan Valley,Males,5-9,,,,,,,,,,
10302,Lachlan Valley,Males,10-14,,,,,,,,,,
10302,Lachlan Valley,Males,15-19,,,,,,,,,,
10302,Lachlan Valley,Males,20-24,,,,,,,,,,
10302,Lachlan Valley,Males,25-29,,,,,,,,,,
10302,Lachlan Valley,Males,30-34,,,,,,,,,,
10302,Lachlan Valley,Males,35-39,,,,,,,,,,
10302,Lachlan Valley,Males,40-44,,,,,,,,,,
10302,Lachlan Valley,Males,45-49,,,,,,,,,,
10302,Lachlan Valley,Males,50-54,,,,,,,,,,
10302,Lachlan Valley,Males,55-59,,,,,,,,,,
10302,Lachlan Valley,Males,60-64,,,,,,,,,,
10302,Lachlan Valley,Males,65-69,,,,,,,,,,
10302,Lachlan Valley,Males,70-74,,,,,,,,,,
10302,Lachlan Valley,Males,75-79,,,,,,,,,,
10302,Lachlan Valley,Males,80-84,,,,,,,,,,
10302,Lachlan Valley,Males,85+,,,,,,,,,,
10303,Lithgow - Mudgee,Females,0-4,,,,,,,,,,
10303,Lithgow - Mudgee,Females,5-9,,,,,,,,,,
10303,Lithgow - Mudgee,Females,10-14,,,,,,,,,,
10303,Lithgow - Mudgee,Females,15-19,,,,,,,,,,
10303,Lithgow - Mudgee,Females,20-24,,,,,,,,,,
10303,Lithgow - Mudgee,Females,25-29,,,,,,,,,,
10303,Lithgow - Mudgee,Females,30-34,,,,,,,,,,
10303,Lithgow - Mudgee,Females,35-39,,,,,,,,,,
10303,Lithgow - Mudgee,Females,40-44,,,,,,,,,,
10303,Lithgow - Mudgee,Females,45-49,,,,,,,,,,
10303,Lithgow - Mudgee,Females,50-54,,,,,,,,,,
10303,Lithgow - Mudgee,Females,55-59,,,,,,,,,,
10303,Lithgow - Mudgee,Females,60-64,,,,,,,,,,
10303,Lithgow - Mudgee,Females,65-69,,,,,,,,,,
10303,Lithgow - Mudgee,Females,70-74,,,,,,,,,,
10303,Lithgow - Mudgee,Females,75-79,,,,,,,,,,
10303,Lithgow - Mudgee,Females,80-84,,,,,,,,,,
10303,Lithgow - Mudgee,Females,85+,,,,,,,,,,
10303,Lithgow - Mudgee,Males,0-4,,,,,,,,,,
10303,Lithgow - Mudgee,Males,5-9,,,,,,,,,,
10303,Lithgow - Mudgee,Males,10-14,,,,,,,,,,
10303,Lithgow - Mudgee,Males,15-19,,,,,,,,,,
10303,Lithgow - Mudgee,Males,20-24,,,,,,,,,,
10303,Lithgow - Mudgee,Males,25-29,,,,,,,,,,
10303,Lithgow - Mudgee,Males,30-34,,,,,,,,,,
10303,Lithgow - Mudgee,Males,35-39,,,,,,,,,,
10303,Lithgow - Mudgee,Males,40-44,,,,,,,,,,
10303,Lithgow - Mudgee,Males,45-49,,,,,,,,,,
10303,Lithgow - Mudgee,Males,50-54,,,,,,,,,,
10303,Lithgow - Mudgee,Males,55-59,,,,,,,,,,
10303,Lithgow - Mudgee,Males,60-64,,,,,,,,,,
10303,Lithgow - Mudgee,Males,65-69,,,,,,,,,,
10303,Lithgow - Mudgee,Males,70-74,,,,,,,,,,
10303,Lithgow - Mudgee,Males,75-79,,,,,,,,,,
10303,Lithgow - Mudgee,Males,80-84,,,,,,,,,,
10303,Lithgow - Mudgee,Males,85+,,,,,,,,,,
10304,Orange,Females,0-4,,,,,,,,,,
10304,Orange,Females,5-9,,,,,,,,,,
10304,Orange,Females,10-14,,,,,,,,,,
10304,Orange,Females,15-19,,,,,,,,,,
10304,Orange,Females,20-24,,,,,,,,,,
10304,Orange,Females,25-29,,,,,,,,,,
10304,Orange,Females,30-34,,,,,,,,,,
10304,Orange,Females,35-39,,,,,,,,,,
10304,Orange,Females,40-44,,,,,,,,,,
10304,Orange,Females,45-49,,,,,,,,,,
10304,Orange,Females,50-54,,,,,,,,,,
10304,Orange,Females,55-59,,,,,,,,,,
10304,Orange,Females,60-64,,,,,,,,,,
10304,Orange,Females,65-69,,,,,,,,,,
10304,Orange,Females,70-74,,,,,,,,,,
10304,Orange,Females,75-79,,,,,,,,,,
10304,Orange,Females,80-84,,,,,,,,,,
10304,Orange,Females,85+,,,,,,,,,,
10304,Orange,Males,0-4,,,,,,,,,,
10304,Orange,Males,5-9,,,,,,,,,,
10304,Orange,Males,10-14,,,,,,,,,,
10304,Orange,Males,15-19,,,,,,,,,,
10304,Orange,Males,20-24,,,,,,,,,,
10304,Orange,Males,25-29,,,,,,,,,,
10304,Orange,Males,30-34,,,,,,,,,,
10304,Orange,Males,35-39,,,,,,,,,,
10304,Orange,Males,40-44,,,,,,,,,,
10304,Orange,Males,45-49,,,,,,,,,,
10304,Orange,Males,50-54,,,,,,,,,,
10304,Orange,Males,55-59,,,,,,,,,,
10304,Orange,Males,60-64,,,,,,,,,,
10304,Orange,Males,65-69,,,,,,,,,,
10304,Orange,Males,70-74,,,,,,,,,,
10304,Orange,Males,75-79,,,,,,,,,,
10304,Orange,Males,80-84,,,,,,,,,,
10304,Orange,Males,85+,,,,,,,,,,
10401,Clarence Valley,Females,0-4,,,,,,,,,,
10401,Clarence Valley,Females,5-9,,,,,,,,,,
10401,Clarence Valley,Females,10-14,,,,,,,,,,
10401,Clarence Valley,Females,15-19,,,,,,,,,,
10401,Clarence Valley,Females,20-24,,,,,,,,,,
10401,Clarence Valley,Females,25-29,,,,,,,,,,
10401,Clarence Valley,Females,30-34,,,,,,,,,,
10401,Clarence Valley,Females,35-39,,,,,,,,,,
10401,Clarence Valley,Females,40-44,,,,,,,,,,
10401,Clarence Valley,Females,45-49,,,,,,,,,,
10401,Clarence Valley,Females,50-54,,,,,,,,,,
10401,Clarence Valley,Females,55-59,,,,,,,,,,
10401,Clarence Valley,Females,60-64,,,,,,,,,,
10401,Clarence Valley,Females,65-69,,,,,,,,,,
10401,Clarence Valley,Females,70-74,,,,,,,,,,
10401,Clarence Valley,Females,75-79,,,,,,,,,,
10401,Clarence Valley,Females,80-84,,,,,,,,,,
10401,Clarence Valley,Females,85+,,,,,,,,,,
10401,Clarence Valley,Males,0-4,,,,,,,,,,
10401,Clarence Valley,Males,5-9,,,,,,,,,,
10401,Clarence Valley,Males,10-14,,,,,,,,,,
10401,Clarence Valley,Males,15-19,,,,,,,,,,
10401,Clarence Valley,Males,20-24,,,,,,,,,,
10401,Clarence Valley,Males,25-29,,,,,,,,,,
10401,Clarence Valley,Males,30-34,,,,,,,,,,
10401,Clarence Valley,Males,35-39,,,,,,,,,,
10401,Clarence Valley,Males,40-44,,,,,,,,,,
10401,Clarence Valley,Males,45-49,,,,,,,,,,
10401,Clarence Valley,Males,50-54,,,,,,,,,,
10401,Clarence Valley,Males,55-59,,,,,,,,,,
10401,Clarence Valley,Males,60-64,,,,,,,,,,
10401,Clarence Valley,Males,65-69,,,,,,,,,,
10401,Clarence Valley,Males,70-74,,,,,,,,,,
10401,Clarence Valley,Males,75-79,,,,,,,,,,
10401,Clarence Valley,Males,80-84,,,,,,,,,,
10401,Clarence Valley,Males,85+,,,,,,,,,,
10402,Coffs Harbour,Females,0-4,,,,,,,,,,
10402,Coffs Harbour,Females,5-9,,,,,,,,,,
10402,Coffs Harbour,Females,10-14,,,,,,,,,,
10402,Coffs Harbour,Females,15-19,,,,,,,,,,
10402,Coffs Harbour,Females,20-24,,,,,,,,,,
10402,Coffs Harbour,Females,25-29,,,,,,,,,,
10402,Coffs Harbour,Females,30-34,,,,,,,,,,
10402,Coffs Harbour,Females,35-39,,,,,,,,,,
10402,Coffs Harbour,Females,40-44,,,,,,,,,,
10402,Coffs Harbour,Females,45-49,,,,,,,,,,
10402,Coffs Harbour,Females,50-54,,,,,,,,,,
10402,Coffs Harbour,Females,55-59,,,,,,,,,,
10402,Coffs Harbour,Females,60-64,,,,,,,,,,
10402,Coffs Harbour,Females,65-69,,,,,,,,,,
10402,Coffs Harbour,Females,70-74,,,,,,,,,,
10402,Coffs Harbour,Females,75-79,,,,,,,,,,
10402,Coffs Harbour,Females,80-84,,,,,,,,,,
10402,Coffs Harbour,Females,85+,,,,,,,,,,
10402,Coffs Harbour,Males,0-4,,,,,,,,,,
10402,Coffs Harbour,Males,5-9,,,,,,,,,,
10402,Coffs Harbour,Males,10-14,,,,,,,,,,
10402,Coffs Harbour,Males,15-19,,,,,,,,,,
10402,Coffs Harbour,Males,20-24,,,,,,,,,,
10402,Coffs Harbour,Males,25-29,,,,,,,,,,
10402,Coffs Harbour,Males,30-34,,,,,,,,,,
10402,Coffs Harbour,Males,35-39,,,,,,,,,,
10402,Coffs Harbour,Males,40-44,,,,,,,,,,
10402,Coffs Harbour,Males,45-49,,,,,,,,,,
10402,Coffs Harbour,Males,50-54,,,,,,,,,,
10402,Coffs Harbour,Males,55-59,,,,,,,,,,
10402,Coffs Harbour,Males,60-64,,,,,,,,,,
10402,Coffs Harbour,Males,65-69,,,,,,,,,,
10402,Coffs Harbour,Males,70-74,,,,,,,,,,
10402,Coffs Harbour,Males,75-79,,,,,,,,,,
10402,Coffs Harbour,Males,80-84,,,,,,,,,,
10402,Coffs Harbour,Males,85+,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,0-4,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,5-9,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,10-14,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,15-19,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,20-24,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,25-29,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,30-34,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,35-39,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,40-44,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,45-49,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,50-54,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,55-59,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,60-64,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,65-69,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,70-74,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,75-79,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,80-84,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Females,85+,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Males,0-4,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Males,5-9,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Males,10-14,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Males,15-19,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Males,20-24,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Males,25-29,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Males,30-34,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Males,35-39,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Males,40-44,,,,,,,,,,
10501,Bourke - Cobar - Coonamble,Males,45-49,,,,,,,,,,
