Code,Area name,Sex,Age group,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
10101,Goulburn - Yass,Females,0-4,2083.00830078125,2095.174072265625,2111.696044921875,2128.97705078125,2146.620361328125,2164.62646484375,2182.962890625,2201.604736328125,2220.5302734375,2239.72265625
10101,Goulburn - Yass,Females,5-9,2362.49365234375,2389.819580078125,2409.65380859375,2430.1103515625,2450.960693359375,2472.1044921875,2493.53466796875,2515.236572265625,2537.198486328125,2559.4111328125
10101,Goulburn - Yass,Females,10-14,2318.9111328125,2344.29931640625,2363.73974609375,2383.96923828125,2404.498779296875,2425.31005859375,2446.391357421875,2467.730224609375,2489.316650390625,2511.1435546875
10101,Goulburn - Yass,Females,15-19,2066.1748046875,2077.800048828125,2095.31103515625,2113.23876953125,2131.395263671875,2149.812744140625,2168.4736328125,2187.366943359375,2206.483154296875,2225.815185546875
10101,Goulburn - Yass,Females,20-24,1348.0205078125,1354.72265625,1364.6617431640625,1374.9117431640625,1385.57373046875,1396.584716796875,1407.9049072265625,1419.5023193359375,1431.349609375,1443.4248046875
10101,Goulburn - Yass,Females,25-29,1843.1905517578125,1857.771728515625,1873.816162109375,1889.6221923828125,1905.7069091796875,1922.0438232421875,1938.618896484375,1955.418701171875,1972.4322509765625,1989.6502685546875
10101,Goulburn - Yass,Females,30-34,2103.41259765625,2120.50634765625,2137.96533203125,2156.037109375,2174.38623046875,2193.02880859375,2211.942626953125,2231.11279296875,2250.5263671875,2270.17333984375
10101,Goulburn - Yass,Females,35-39,2376.357177734375,2395.633056640625,2417.023193359375,2438.251953125,2459.697509765625,2481.36767578125,2503.2529296875,2525.3515625,2547.66259765625,2570.1845703125
10101,Goulburn - Yass,Females,40-44,2176.954833984375,2190.552001953125,2209.550048828125,2228.441162109375,2247.593994140625,2267.020263671875,2286.701904296875,2306.6279296875,2326.788818359375,2347.1767578125
10101,Goulburn - Yass,Females,45-49,2219.286865234375,2246.178955078125,2266.132080078125,2286.213134765625,2306.492919921875,2326.950927734375,2347.590087890625,2368.410888671875,2389.415771484375,2410.606201171875
10101,Goulburn - Yass,Females,50-54,2154.69580078125,2177.265380859375,2197.8955078125,2218.40380859375,2238.91455078125,2259.465576171875,2280.08349609375,2300.787353515625,2321.593994140625,2342.517822265625
10101,Goulburn - Yass,Females,55-59,1924.7862548828125,1948.9212646484375,1967.7864990234375,1986.399658203125,2005.000244140625,2023.6019287109375,2042.231689453125,2060.912841796875,2079.664794921875,2098.503173828125
10101,Goulburn - Yass,Females,60-64,1554.9310302734375,1566.2303466796875,1579.9825439453125,1594.2296142578125,1608.6048583984375,1623.0657958984375,1637.62255859375,1652.2806396484375,1667.0462646484375,1681.923583984375
10101,Goulburn - Yass,Females,65-69,1346.226318359375,1359.908447265625,1371.9700927734375,1384.0489501953125,1396.252197265625,1408.5765380859375,1421.01953125,1433.580810546875,1446.259765625,1459.056640625
10101,Goulburn - Yass,Females,70-74,1275.32763671875,1279.4844970703125,1291.71533203125,1303.5889892578125,1315.5,1327.4613037109375,1339.47900390625,1351.562255859375,1363.71875,1375.9539794921875
10101,Goulburn - Yass,Females,75-79,1020.4733276367188,1021.8737182617188,1031.6683349609375,1041.4638671875,1051.184326171875,1060.917236328125,1070.66748046875,1080.4473876953125,1090.2662353515625,1100.1326904296875
10101,Goulburn - Yass,Females,80-84,721.4805908203125,728.5755004882812,735.5987548828125,742.569580078125,749.5401000976562,756.5065307617188,763.4816284179688,770.4744262695312,777.4918823242188,784.540771484375
10101,Goulburn - Yass,Females,85+,712.700439453125,718.1538696289062,725.1676025390625,732.4207763671875,739.5875854492188,746.7066650390625,753.79541015625,760.8694458007812,767.94140625,775.0220947265625
10101,Goulburn - Yass,Males,0-4,2228.7080078125,2244.76904296875,2263.943359375,2283.802001953125,2304.08837890625,2324.7880859375,2345.86669921875,2367.297607421875,2389.058837890625,2411.132080078125
10101,Goulburn - Yass,Males,5-9,2540.361328125,2570.6455078125,2593.502197265625,2617.16552734375,2641.2333984375,2665.640869140625,2690.3779296875,2715.4306640625,2740.78857421875,2766.443115234375
10101,Goulburn - Yass,Males,10-14,2427.802490234375,2457.173095703125,2478.893798828125,2501.620361328125,2524.6708984375,2548.043701171875,2571.72509765625,2595.702392578125,2619.966552734375,2644.5107421875
10101,Goulburn - Yass,Males,15-19,2179.224609375,2194.13037109375,2213.672607421875,2233.761962890625,2254.15771484375,2274.87255859375,2295.8857421875,2317.18408203125,2338.754638671875,2360.58935546875
10101,Goulburn - Yass,Males,20-24,1615.4405517578125,1622.6195068359375,1635.927734375,1649.4364013671875,1663.425537109375,1677.814697265625,1692.5638427734375,1707.6392822265625,1723.0130615234375,1738.66259765625
10101,Goulburn - Yass,Males,25-29,1858.157958984375,1875.68798828125,1892.5538330078125,1909.2108154296875,1926.2254638671875,1943.5732421875,1961.2314453125,1979.1785888671875,1997.3968505859375,2015.872802734375
10101,Goulburn - Yass,Males,30-34,2160.5888671875,2177.849609375,2197.340576171875,2217.09912109375,2237.2041015625,2257.647216796875,2278.40478515625,2299.459716796875,2320.798095703125,2342.408447265625
10101,Goulburn - Yass,Males,35-39,2472.292724609375,2491.117919921875,2514.6591796875,2538.063720703125,2561.764404296875,2585.746337890625,2609.998779296875,2634.517822265625,2659.299560546875,2684.340576171875
10101,Goulburn - Yass,Males,40-44,2305.036376953125,2320.37841796875,2341.8857421875,2363.350341796875,2385.118896484375,2407.193115234375,2429.55908203125,2452.2060546875,2475.124755859375,2498.308349609375
