Code,Area name,Sex,Age group,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
10101,Goulburn - Yass,Females,0-4,2027.3739013671875,1976.717041015625,1922.7222900390625,1865.988525390625,1806.43359375,1743.444091796875,1676.3997802734375,1604.6341552734375,1527.6492919921875,1446.0028076171875
10101,Goulburn - Yass,Females,5-9,2322.073486328125,2306.474853515625,2288.77685546875,2270.07080078125,2250.6298828125,2230.227294921875,2208.83935546875,2186.3603515625,2162.265380859375,2137.4052734375
10101,Goulburn - Yass,Females,10-14,2299.50341796875,2290.169189453125,2281.12841796875,2271.75146484375,2261.813720703125,2251.50732421875,2240.643310546875,2228.94677734375,2216.31640625,2203.924072265625
10101,Goulburn - Yass,Females,15-19,2012.4619140625,1997.4735107421875,1983.2265625,1968.20068359375,1952.40869140625,1935.80029296875,1918.2852783203125,1899.98046875,1881.088623046875,1861.400634765625
10101,Goulburn - Yass,Females,20-24,1340.9991455078125,1273.84765625,1205.749755859375,1134.12158203125,1058.6812744140625,978.6760864257812,893.4825439453125,802.3626708984375,704.9762573242188,601.1491088867188
10101,Goulburn - Yass,Females,25-29,1782.6407470703125,1758.2015380859375,1730.34765625,1700.9013671875,1670.0291748046875,1637.4285888671875,1602.7822265625,1566.03857421875,1527.176513671875,1486.4281005859375
10101,Goulburn - Yass,Females,30-34,1899.690185546875,1836.2757568359375,1771.177001953125,1702.718994140625,1630.5926513671875,1554.2320556640625,1473.0238037109375,1386.2694091796875,1293.048095703125,1192.4002685546875
10101,Goulburn - Yass,Females,35-39,2392.03125,2416.97265625,2441.28076171875,2467.436279296875,2495.65869140625,2525.815185546875,2558.091796875,2592.669189453125,2629.6162109375,2668.868408203125
10101,Goulburn - Yass,Females,40-44,2283.29541015625,2301.763427734375,2324.002685546875,2347.78857421875,2373.580810546875,2401.20361328125,2430.671630859375,2462.32958984375,2496.8671875,2534.765380859375
10101,Goulburn - Yass,Females,45-49,2271.813720703125,2307.526611328125,2344.494140625,2383.703125,2425.19189453125,2469.505859375,2517.01171875,2568.090087890625,2622.59765625,2680.361328125
10101,Goulburn - Yass,Females,50-54,2272.87548828125,2368.85205078125,2469.2353515625,2575.730712890625,2689.173095703125,2809.845703125,2938.440185546875,3075.565673828125,3221.995849609375,3377.862548828125
10101,Goulburn - Yass,Females,55-59,1945.716796875,2020.606689453125,2099.88232421875,2183.837646484375,2272.97998046875,2367.83984375,2469.000244140625,2577.157958984375,2692.601318359375,2814.658203125
10101,Goulburn - Yass,Females,60-64,1540.9031982421875,1568.6982421875,1599.015380859375,1631.227783203125,1665.7264404296875,1702.5211181640625,1741.8199462890625,1783.8543701171875,1828.9910888671875,1878.57568359375
10101,Goulburn - Yass,Females,65-69,1349.9942626953125,1367.3128662109375,1383.012451171875,1399.6575927734375,1417.24072265625,1435.951171875,1455.7613525390625,1476.8453369140625,1499.002685546875,1522.490478515625
10101,Goulburn - Yass,Females,70-74,1281.4390869140625,1320.6131591796875,1362.146484375,1406.250244140625,1453.0562744140625,1502.84326171875,1556.1334228515625,1613.1829833984375,1673.30908203125,1736.384521484375
10101,Goulburn - Yass,Females,75-79,1009.9744262695312,1044.3929443359375,1082.7706298828125,1123.4466552734375,1166.3526611328125,1211.947021484375,1260.4134521484375,1312.0040283203125,1367.375732421875,1426.416259765625
10101,Goulburn - Yass,Females,80-84,726.2371826171875,752.4176635742188,783.2841186523438,816.0136108398438,850.6536254882812,887.4627075195312,926.7863159179688,968.7691650390625,1013.72412109375,1062.6673583984375
10101,Goulburn - Yass,Females,85+,705.2074584960938,745.871337890625,789.5043334960938,836.003173828125,885.3939208984375,937.8036499023438,993.598388671875,1053.5380859375,1118.1951904296875,1187.4205322265625
10101,Goulburn - Yass,Males,0-4,2180.963623046875,2127.66064453125,2071.70068359375,2013.6654052734375,1953.25048828125,1891.008056640625,1826.447998046875,1758.8792724609375,1687.91943359375,1613.16259765625
10101,Goulburn - Yass,Males,5-9,2528.291748046875,2525.703857421875,2520.463623046875,2515.408447265625,2511.1630859375,2507.47314453125,2504.048095703125,2500.590087890625,2497.116455078125,2493.11767578125
10101,Goulburn - Yass,Males,10-14,2426.312744140625,2420.053466796875,2416.1708984375,2412.95947265625,2409.859619140625,2406.769287109375,2403.945068359375,2400.9033203125,2397.767822265625,2394.408203125
10101,Goulburn - Yass,Males,15-19,2107.4267578125,2081.32666015625,2056.1669921875,2030.6534423828125,2005.0947265625,1978.9271240234375,1951.939208984375,1923.58349609375,1893.9451904296875,1863.173828125
10101,Goulburn - Yass,Males,20-24,1625.7314453125,1554.8321533203125,1486.53955078125,1415.69921875,1343.89404296875,1269.90771484375,1193.01123046875,1112.390625,1027.6702880859375,938.6041259765625
10101,Goulburn - Yass,Males,25-29,1741.1392822265625,1683.3175048828125,1620.4744873046875,1554.8560791015625,1486.8935546875,1416.789794921875,1344.00048828125,1267.867919921875,1187.9888916015625,1103.7889404296875
10101,Goulburn - Yass,Males,30-34,1956.1551513671875,1888.64501953125,1819.2427978515625,1747.060546875,1672.50927734375,1595.533935546875,1515.6661376953125,1432.4857177734375,1345.14453125,1253.0714111328125
10101,Goulburn - Yass,Males,35-39,2476.1611328125,2497.894775390625,2516.19482421875,2535.69677734375,2556.390869140625,2578.61865234375,2602.22705078125,2627.314208984375,2653.7607421875,2681.468017578125
10101,Goulburn - Yass,Males,40-44,2433.04931640625,2460.694580078125,2490.286865234375,2521.861083984375,2554.92236328125,2589.95947265625,2626.953369140625,2666.151123046875,2707.462646484375,2750.875244140625
