Code,Area name,Sex,Age group,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
10101,Goulburn - Yass,Females,0-4,2079.51513671875,2072.505859375,2068.64697265625,2069.37744140625,2070.3076171875,2072.245361328125,2074.729736328125,2077.1337890625,2079.577880859375,2081.8984375
10101,Goulburn - Yass,Females,5-9,2410.545654296875,2416.0498046875,2423.094482421875,2430.15234375,2436.606689453125,2442.52685546875,2447.8779296875,2452.599609375,2456.760009765625,2460.404052734375
10101,Goulburn - Yass,Females,10-14,2369.550048828125,2380.396240234375,2390.800537109375,2402.007568359375,2409.73828125,2416.53564453125,2422.463623046875,2427.596923828125,2432.04296875,2435.8876953125
10101,Goulburn - Yass,Females,15-19,2050.300048828125,2053.6806640625,2057.557373046875,2063.009033203125,2067.46533203125,2071.77880859375,2075.83642578125,2079.44091796875,2082.66259765625,2085.515625
10101,Goulburn - Yass,Females,20-24,1303.261474609375,1278.7742919921875,1261.8099365234375,1254.0069580078125,1248.2060546875,1244.9359130859375,1243.4107666015625,1242.5052490234375,1242.292724609375,1242.452392578125
10101,Goulburn - Yass,Females,25-29,1929.8826904296875,1938.7086181640625,1947.5845947265625,1956.00732421875,1962.6541748046875,1968.39111328125,1973.309326171875,1977.5484619140625,1981.18896484375,1984.314453125
10101,Goulburn - Yass,Females,30-34,1891.180908203125,1870.630859375,1856.1104736328125,1849.576904296875,1845.9278564453125,1844.5220947265625,1844.6292724609375,1845.1343994140625,1846.1158447265625,1847.299560546875
10101,Goulburn - Yass,Females,35-39,2503.526123046875,2527.8583984375,2547.9208984375,2563.83837890625,2575.86083984375,2585.706298828125,2593.733154296875,2600.5673828125,2606.279296875,2611.08642578125
10101,Goulburn - Yass,Females,40-44,2253.356201171875,2265.157958984375,2275.23876953125,2283.73095703125,2291.382568359375,2297.9951171875,2303.69140625,2308.638427734375,2312.876220703125,2316.51708984375
10101,Goulburn - Yass,Females,45-49,2228.782958984375,2239.7236328125,2250.150146484375,2258.91162109375,2266.419189453125,2272.91552734375,2278.517822265625,2283.395751953125,2287.58056640625,2291.18017578125
10101,Goulburn - Yass,Females,50-54,2259.278564453125,2301.12890625,2333.79248046875,2354.1884765625,2372.0810546875,2385.786376953125,2396.264892578125,2404.99169921875,2411.94140625,2417.581787109375
10101,Goulburn - Yass,Females,55-59,1886.3946533203125,1913.187255859375,1933.376953125,1946.5206298828125,1958.3870849609375,1967.642578125,1974.8656005859375,1980.9200439453125,1985.8216552734375,1989.852294921875
10101,Goulburn - Yass,Females,60-64,1474.30224609375,1482.2091064453125,1488.24072265625,1493.392822265625,1497.7667236328125,1501.6148681640625,1504.988525390625,1507.9190673828125,1510.456787109375,1512.6522216796875
10101,Goulburn - Yass,Females,65-69,1338.6220703125,1343.649658203125,1348.5589599609375,1353.1746826171875,1357.195556640625,1360.6890869140625,1363.6844482421875,1366.3201904296875,1368.6026611328125,1370.5721435546875
10101,Goulburn - Yass,Females,70-74,1243.263671875,1256.4071044921875,1266.6317138671875,1274.45361328125,1280.47119140625,1285.2674560546875,1289.08544921875,1292.3155517578125,1294.980712890625,1297.2030029296875
10101,Goulburn - Yass,Females,75-79,918.5276489257812,925.8336181640625,930.9225463867188,933.2772216796875,936.8810424804688,939.7804565429688,942.1654052734375,944.1926879882812,945.8528442382812,947.2401123046875
10101,Goulburn - Yass,Females,80-84,674.0171508789062,679.8668823242188,685.238525390625,688.7433471679688,691.90283203125,694.4406127929688,696.4700927734375,698.1710815429688,699.5779418945312,700.7509765625
10101,Goulburn - Yass,Females,85+,641.2099609375,648.3446655273438,653.2006225585938,655.05615234375,658.6500244140625,661.454345703125,663.64599609375,665.4998168945312,666.9974365234375,668.2254028320312
10101,Goulburn - Yass,Males,0-4,2262.26611328125,2264.20654296875,2267.3671875,2273.736328125,2275.674560546875,2277.350830078125,2278.927001953125,2280.080322265625,2281.04052734375,2281.86181640625
10101,Goulburn - Yass,Males,5-9,2630.023681640625,2635.666259765625,2638.079833984375,2637.459716796875,2639.8193359375,2641.4716796875,2642.78271484375,2644.0810546875,2645.137939453125,2646.041748046875
10101,Goulburn - Yass,Males,10-14,2426.061767578125,2431.3837890625,2434.54150390625,2435.941650390625,2438.1630859375,2439.7490234375,2441.02099609375,2442.222900390625,2443.202880859375,2444.0400390625
10101,Goulburn - Yass,Males,15-19,2163.824951171875,2166.228271484375,2168.153564453125,2172.190185546875,2174.07958984375,2175.546142578125,2176.817138671875,2177.884033203125,2178.761474609375,2179.510009765625
10101,Goulburn - Yass,Males,20-24,1715.2095947265625,1714.1396484375,1714.4700927734375,1718.61962890625,1720.0147705078125,1721.2296142578125,1722.4266357421875,1723.2711181640625,1723.9720458984375,1724.5728759765625
10101,Goulburn - Yass,Males,25-29,1934.5850830078125,1936.646484375,1938.510009765625,1941.8758544921875,1943.3955078125,1944.657958984375,1945.7772216796875,1946.6929931640625,1947.4560546875,1948.1077880859375
10101,Goulburn - Yass,Males,30-34,2041.9786376953125,2038.999755859375,2038.6962890625,2045.6083984375,2047.2550048828125,2048.805908203125,2050.3447265625,2051.369384765625,2052.22998046875,2052.964111328125
10101,Goulburn - Yass,Males,35-39,2496.45556640625,2504.0029296875,2508.954345703125,2512.43994140625,2514.68408203125,2516.283203125,2517.5654296875,2518.796142578125,2519.8017578125,2520.662109375
10101,Goulburn - Yass,Males,40-44,2402.534912109375,2409.191162109375,2412.8046875,2412.7548828125,2414.8662109375,2416.3427734375,2417.442626953125,2418.59521484375,2419.535888671875,2420.337646484375
