"Index","Code","Area","Period-Cohort","F_ASDRs 2001-06","F_ASDRs 2006-11","M_ASDRs 2001-06","M_ASDRs 2006-11","F_ASOMRs 2001-06","F_ASOMRs 2006-11","M_ASOMRs 2001-06","M_ASOMRs 2006-11","F_inward 2001-06","F_inward 2006-11","M_inward 2001-06","M_inward 2006-11","Age-Cohort","ASFRs 2001-06","ASFRs 2006-11"
12,10402,"Coffs Harbour","70-74 - 75-79",0.0208335833026167,0.0187235428726125,0.0345075703408449,0.0302988745946289,0.0239652233380568,0.0239652233380568,0.0239652233380568,0.0239652233380568,308.396337710473,308.396337710473,237.086952995913,237.086952995913,NA,NA,NA
12,10402,"Coffs Harbour","75-79 - 80-84",0.0374817106103868,0.0342994957926486,0.0570556314746315,0.0516861727413707,0.0113350779177336,0.0113350779177336,0.0113350779177336,0.0113350779177336,162.628355750197,162.628355750197,162.628355750197,162.628355750197,NA,NA,NA
12,10402,"Coffs Harbour","80+ - 85+",0.117734864071762,0.115183690995724,0.138077965889707,0.134487050915137,0.00555205839616727,0.00555205839616727,0.00555205839616727,0.00555205839616727,106.040931899714,106.040931899714,106.040931899714,106.040931899714,NA,NA,NA
13,10501,"Bourke - Cobar - Coonamble","Birth - 0-4",0.00191173952852498,0.00157795060362072,0.00240817148394991,0.00195115058116468,0.122837444282107,0.122837444282107,0.122103999811776,0.122103999811776,291.282403131071,291.282403131071,333.523510480244,333.523510480244,NA,NA,NA
13,10501,"Bourke - Cobar - Coonamble","0-4 - 5-9",0.000143842403499296,0.000119515064524541,0.000221464698388491,0.000177580292157855,0.0984780569042884,0.0984780569042884,0.0975491990641922,0.0975491990641922,546.784528111548,546.784528111548,580.280016991794,580.280016991794,NA,NA,NA
13,10501,"Bourke - Cobar - Coonamble","5-9 - 10-14",8.37862006287202e-05,7.04322557881296e-05,0.000131479425574852,0.000112598703585133,0.097158667509849,0.097158667509849,0.0950115089358902,0.0950115089358902,291.408523317313,291.408523317313,289.49886256028,289.49886256028,NA,NA,NA
13,10501,"Bourke - Cobar - Coonamble","10-14 - 15-19",0.00016878794809056,0.000145815226507456,0.000320677552646044,0.000269986210045276,0.104292493657179,0.104292493657179,0.0913705258686792,0.0913705258686792,226.590575717315,226.590575717315,222.137947765526,222.137947765526,NA,NA,NA
13,10501,"Bourke - Cobar - Coonamble","15-19 - 20-24",0.000297947016895218,0.000260640972060773,0.000787555729046002,0.000656648105748834,0.136950793787827,0.136950793787827,0.112304047455676,0.112304047455676,588.591739167825,588.591739167825,527.737555285048,527.737555285048,"15–19",0.0179390117336168,0.0179390117336168
13,10501,"Bourke - Cobar - Coonamble","20-24 - 25-29",0.000337623895513069,0.000310033469667663,0.000877449245439579,0.000755032479250518,0.170761084891065,0.170761084891065,0.155099184171768,0.155099184171768,919.169593234762,919.169593234762,895.49835604085,895.49835604085,"20–24",0.0673858358245094,0.0673858358245094
13,10501,"Bourke - Cobar - Coonamble","25-29 - 30-34",0.000427834873325616,0.000410113894020115,0.000972290862302913,0.00086054188405888,0.165529390982245,0.165529390982245,0.164377929446137,0.164377929446137,878.345983652108,878.345983652108,940.19095807265,940.19095807265,"25–29",0.134313504355233,0.134313504355233
13,10501,"Bourke - Cobar - Coonamble","30-34 - 35-39",0.000569061427818913,0.000547520486602868,0.00115473250860176,0.00107555125723,0.127911745480673,0.127911745480673,0.132954179954113,0.132954179954113,597.958965745583,597.958965745583,742.917667719279,742.917667719279,"30–34",0.172676204300305,0.172676204300305
13,10501,"Bourke - Cobar - Coonamble","35-39 - 40-44",0.000804740162460601,0.000770404635859876,0.00149542192577888,0.00142066163571895,0.0962513255928668,0.0962513255928668,0.101518230323202,0.101518230323202,408.132952688993,408.132952688993,535.919578527935,535.919578527935,"35–39",0.0998276045883489,0.0998276045883489
13,10501,"Bourke - Cobar - Coonamble","40-44 - 45-49",0.00131098481202602,0.00125994751527894,0.00209712339318576,0.00197666214750718,0.072920832741179,0.072920832741179,0.0759356050578479,0.0759356050578479,258.089821296048,258.089821296048,361.52551900988,361.52551900988,"40–44",0.0214105100749945,0.0214105100749945
13,10501,"Bourke - Cobar - Coonamble","45-49 - 50-54",0.00200654502160826,0.00187338468641509,0.00323607291907735,0.00299671969219638,0.0600779575937969,0.0600779575937969,0.061279301567468,0.061279301567468,213.543885760645,213.543885760645,285.57515445655,285.57515445655,"45–49",0.00151547643329179,0.00151547643329179
13,10501,"Bourke - Cobar - Coonamble","50-54 - 55-59",0.00308453545785501,0.00285688088269822,0.00526968609681167,0.0047452177837632,0.0577809939153306,0.0577809939153306,0.0577809939153306,0.0577809939153306,170.128442530382,170.128442530382,222.853469586216,222.853469586216,NA,NA,NA
13,10501,"Bourke - Cobar - Coonamble","55-59 - 60-64",0.00469494791081026,0.00426761827002648,0.00852222006274419,0.00749149349307599,0.0585124803038066,0.0585124803038066,0.0585124803038066,0.0585124803038066,131.876058906434,131.876058906434,176.338260199494,176.338260199494,NA,NA,NA
13,10501,"Bourke - Cobar - Coonamble","60-64 - 65-69",0.00727299496160703,0.00644596810936636,0.0135351853723144,0.0116476739984385,0.0535299340504037,0.0535299340504037,0.0535299340504037,0.0535299340504037,95.8228777523203,95.8228777523203,139.882407476808,139.882407476808,NA,NA,NA
13,10501,"Bourke - Cobar - Coonamble","65-69 - 70-74",0.012100529265112,0.0107861447121326,0.0212243919037463,0.0183113419448556,0.0463811313108171,0.0463811313108171,0.0463811313108171,0.0463811313108171,67.4904880416479,67.4904880416479,93.0379362614604,93.0379362614604,NA,NA,NA
13,10501,"Bourke - Cobar - Coonamble","70-74 - 75-79",0.0208335833026167,0.0187235428726125,0.0345075703408449,0.0302988745946289,0.0347936399386112,0.0347936399386112,0.0347936399386112,0.0347936399386112,36.2576438568219,36.2576438568219,34.8593272523856,34.8593272523856,NA,NA,NA
13,10501,"Bourke - Cobar - Coonamble","75-79 - 80-84",0.0374817106103868,0.0342994957926486,0.0570556314746315,0.0516861727413707,0.0206626982825192,0.0206626982825192,0.0206626982825192,0.0206626982825192,17.0531574340965,17.0531574340965,17.0531574340965,17.0531574340965,NA,NA,NA
13,10501,"Bourke - Cobar - Coonamble","80+ - 85+",0.117734864071762,0.115183690995724,0.138077965889707,0.134487050915137,0.0107910699312048,0.0107910699312048,0.0107910699312048,0.0107910699312048,10.1564070676359,10.1564070676359,10.1564070676359,10.1564070676359,NA,NA,NA
14,10502,"Broken Hill and Far West","Birth - 0-4",0.00191173952852498,0.00157795060362072,0.00240817148394991,0.00195115058116468,0.135868919079031,0.135868919079031,0.13567044846406,0.13567044846406,189.054321300639,189.054321300639,206.309423667147,206.309423667147,NA,NA,NA
14,10502,"Broken Hill and Far West","0-4 - 5-9",0.000143842403499296,0.000119515064524541,0.000221464698388491,0.000177580292157855,0.0984784340599006,0.0984784340599006,0.0976997213340459,0.0976997213340459,367.717619573001,367.717619573001,430.079102999725,430.079102999725,NA,NA,NA
14,10502,"Broken Hill and Far West","5-9 - 10-14",8.37862006287202e-05,7.04322557881296e-05,0.000131479425574852,0.000112598703585133,0.0806417316866196,0.0806417316866196,0.078392127520453,0.078392127520453,284.058638240163,284.058638240163,297.673254200489,297.673254200489,NA,NA,NA
14,10502,"Broken Hill and Far West","10-14 - 15-19",0.00016878794809056,0.000145815226507456,0.000320677552646044,0.000269986210045276,0.100414021208491,0.100414021208491,0.0874249114230234,0.0874249114230234,237.932252425801,237.932252425801,239.080215627016,239.080215627016,NA,NA,NA
14,10502,"Broken Hill and Far West","15-19 - 20-24",0.000297947016895218,0.000260640972060773,0.000787555729046002,0.000656648105748834,0.176836013176448,0.176836013176448,0.148806002029089,0.148806002029089,407.255470633519,407.255470633519,344.29608016507,344.29608016507,"15–19",0.0148940649915659,0.0148940649915659
14,10502,"Broken Hill and Far West","20-24 - 25-29",0.000337623895513069,0.000310033469667663,0.000877449245439579,0.000755032479250518,0.194829539894786,0.194829539894786,0.177488170099388,0.177488170099388,645.772165363147,645.772165363147,597.251608619643,597.251608619643,"20–24",0.0559478433474932,0.0559478433474932
14,10502,"Broken Hill and Far West","25-29 - 30-34",0.000427834873325616,0.000410113894020115,0.000972290862302913,0.00086054188405888,0.172372633702921,0.172372633702921,0.172245273840608,0.172245273840608,648.921455714569,648.921455714569,627.304010228447,627.304010228447,"25–29",0.111515288178502,0.111515288178502
14,10502,"Broken Hill and Far West","30-34 - 35-39",0.000569061427818913,0.000547520486602868,0.00115473250860176,0.00107555125723,0.130021643524066,0.130021643524066,0.137517155751437,0.137517155751437,541.151940719141,541.151940719141,559.148722792314,559.148722792314,"30–34",0.143366348577951,0.143366348577951
14,10502,"Broken Hill and Far West","35-39 - 40-44",0.000804740162460601,0.000770404635859876,0.00149542192577888,0.00142066163571895,0.10094353418794,0.10094353418794,0.108324313487166,0.108324313487166,407.021561185877,407.021561185877,466.040228833875,466.040228833875,"35–39",0.0828829844569951,0.0828829844569951
14,10502,"Broken Hill and Far West","40-44 - 45-49",0.00131098481202602,0.00125994751527894,0.00209712339318576,0.00197666214750718,0.0749644225807113,0.0749644225807113,0.0798643207969744,0.0798643207969744,283.080807504038,283.080807504038,332.76311324659,332.76311324659,"40–44",0.0177763152895409,0.0177763152895409
14,10502,"Broken Hill and Far West","45-49 - 50-54",0.00200654502160826,0.00187338468641509,0.00323607291907735,0.00299671969219638,0.0613021104776678,0.0613021104776678,0.063706389052973,0.063706389052973,235.631047937901,235.631047937901,270.260308885719,270.260308885719,"45–49",0.0012582412468317,0.0012582412468317
14,10502,"Broken Hill and Far West","50-54 - 55-59",0.00308453545785501,0.00285688088269822,0.00526968609681167,0.0047452177837632,0.0557423742870763,0.0557423742870763,0.0557423742870763,0.0557423742870763,176.525333523009,176.525333523009,198.163359501666,198.163359501666,NA,NA,NA
14,10502,"Broken Hill and Far West","55-59 - 60-64",0.00469494791081026,0.00426761827002648,0.00852222006274419,0.00749149349307599,0.0537450483811064,0.0537450483811064,0.0537450483811064,0.0537450483811064,156.629758617466,156.629758617466,162.787477035364,162.787477035364,NA,NA,NA
14,10502,"Broken Hill and Far West","60-64 - 65-69",0.00727299496160703,0.00644596810936636,0.0135351853723144,0.0116476739984385,0.0504700188670249,0.0504700188670249,0.0504700188670249,0.0504700188670249,135.248335331724,135.248335331724,135.597728739809,135.597728739809,NA,NA,NA
14,10502,"Broken Hill and Far West","65-69 - 70-74",0.012100529265112,0.0107861447121326,0.0212243919037463,0.0183113419448556,0.0460836344600769,0.0460836344600769,0.0460836344600769,0.0460836344600769,113.241104475687,113.241104475687,116.394142697484,116.394142697484,NA,NA,NA
14,10502,"Broken Hill and Far West","70-74 - 75-79",0.0208335833026167,0.0187235428726125,0.0345075703408449,0.0302988745946289,0.0391830379853776,0.0391830379853776,0.0391830379853776,0.0391830379853776,54.3041806811367,54.3041806811367,48.7513511718986,48.7513511718986,NA,NA,NA
14,10502,"Broken Hill and Far West","75-79 - 80-84",0.0374817106103868,0.0342994957926486,0.0570556314746315,0.0516861727413707,0.031414580346577,0.031414580346577,0.031414580346577,0.031414580346577,20.8978578842961,20.8978578842961,20.8978578842961,20.8978578842961,NA,NA,NA
14,10502,"Broken Hill and Far West","80+ - 85+",0.117734864071762,0.115183690995724,0.138077965889707,0.134487050915137,0.0207636003859346,0.0207636003859346,0.0207636003859346,0.0207636003859346,11.6598531898752,11.6598531898752,11.6598531898752,11.6598531898752,NA,NA,NA
15,10503,"Dubbo","Birth - 0-4",0.00191173952852498,0.00157795060362072,0.00240817148394991,0.00195115058116468,0.12000621302449,0.12000621302449,0.120953261850452,0.120953261850452,684.914861597341,684.914861597341,707.88879461366,707.88879461366,NA,NA,NA
15,10503,"Dubbo","0-4 - 5-9",0.000143842403499296,0.000119515064524541,0.000221464698388491,0.000177580292157855,0.0946458280386112,0.0946458280386112,0.0941231737038235,0.0941231737038235,1233.71269256284,1233.71269256284,1316.54721668563,1316.54721668563,NA,NA,NA
15,10503,"Dubbo","5-9 - 10-14",8.37862006287202e-05,7.04322557881296e-05,0.000131479425574852,0.000112598703585133,0.0735178643582381,0.0735178643582381,0.0716662278156536,0.0716662278156536,926.279679805481,926.279679805481,954.561981128603,954.561981128603,NA,NA,NA
15,10503,"Dubbo","10-14 - 15-19",0.00016878794809056,0.000145815226507456,0.000320677552646044,0.000269986210045276,0.0931598902265479,0.0931598902265479,0.0831249701783364,0.0831249701783364,773.14176552944,773.14176552944,681.452124487257,681.452124487257,NA,NA,NA
15,10503,"Dubbo","15-19 - 20-24",0.000297947016895218,0.000260640972060773,0.000787555729046002,0.000656648105748834,0.163910642924657,0.163910642924657,0.138094141966565,0.138094141966565,1294.29393183454,1294.29393183454,1049.50786986849,1049.50786986849,"15–19",0.0167951001297618,0.0167951001297618
15,10503,"Dubbo","20-24 - 25-29",0.000337623895513069,0.000310033469667663,0.000877449245439579,0.000755032479250518,0.18351340104696,0.18351340104696,0.167042425274305,0.167042425274305,1868.4873945502,1868.4873945502,1668.1448585248,1668.1448585248,"20–24",0.0630888633558048,0.0630888633558048
15,10503,"Dubbo","25-29 - 30-34",0.000427834873325616,0.000410113894020115,0.000972290862302913,0.00086054188405888,0.161272738368508,0.161272738368508,0.161198055216211,0.161198055216211,1888.56999720646,1888.56999720646,1691.01011822843,1691.01011822843,"25–29",0.125748775234818,0.125748775234818
15,10503,"Dubbo","30-34 - 35-39",0.000569061427818913,0.000547520486602868,0.00115473250860176,0.00107555125723,0.120271394077098,0.120271394077098,0.127348082357303,0.127348082357303,1488.83104732536,1488.83104732536,1540.28769776135,1540.28769776135,"30–34",0.16166521234925,0.16166521234925
15,10503,"Dubbo","35-39 - 40-44",0.000804740162460601,0.000770404635859876,0.00149542192577888,0.00142066163571895,0.0911434466393622,0.0911434466393622,0.0988137666572832,0.0988137666572832,1130.94029589068,1130.94029589068,1160.61281965266,1160.61281965266,"35–39",0.0934619275393918,0.0934619275393918
15,10503,"Dubbo","40-44 - 45-49",0.00131098481202602,0.00125994751527894,0.00209712339318576,0.00197666214750718,0.0703340494840644,0.0703340494840644,0.0754929260073965,0.0754929260073965,772.797139989988,772.797139989988,808.898919877674,808.898919877674,"40–44",0.020045232473144,0.020045232473144
15,10503,"Dubbo","45-49 - 50-54",0.00200654502160826,0.00187338468641509,0.00323607291907735,0.00299671969219638,0.0553043854407522,0.0553043854407522,0.0578779461161173,0.0578779461161173,633.161764016705,633.161764016705,683.147823625689,683.147823625689,"45–49",0.0014188395001567,0.0014188395001567
15,10503,"Dubbo","50-54 - 55-59",0.00308453545785501,0.00285688088269822,0.00526968609681167,0.0047452177837632,0.0493456034525172,0.0493456034525172,0.0493456034525172,0.0493456034525172,502.166805587638,502.166805587638,535.224455108926,535.224455108926,NA,NA,NA
15,10503,"Dubbo","55-59 - 60-64",0.00469494791081026,0.00426761827002648,0.00852222006274419,0.00749149349307599,0.045589802760845,0.045589802760845,0.045589802760845,0.045589802760845,443.017753415805,443.017753415805,481.483582168014,481.483582168014,NA,NA,NA
15,10503,"Dubbo","60-64 - 65-69",0.00727299496160703,0.00644596810936636,0.0135351853723144,0.0116476739984385,0.0402478770940591,0.0402478770940591,0.0402478770940591,0.0402478770940591,362.379757361959,362.379757361959,369.211940100698,369.211940100698,NA,NA,NA
15,10503,"Dubbo","65-69 - 70-74",0.012100529265112,0.0107861447121326,0.0212243919037463,0.0183113419448556,0.0322879250130974,0.0322879250130974,0.0322879250130974,0.0322879250130974,284.241760452652,284.241760452652,305.604697558602,305.604697558602,NA,NA,NA
15,10503,"Dubbo","70-74 - 75-79",0.0208335833026167,0.0187235428726125,0.0345075703408449,0.0302988745946289,0.0204898698610661,0.0204898698610661,0.0204898698610661,0.0204898698610661,224.610751562555,224.610751562555,183.490702838248,183.490702838248,NA,NA,NA
15,10503,"Dubbo","75-79 - 80-84",0.0374817106103868,0.0342994957926486,0.0570556314746315,0.0516861727413707,0.00887809876757741,0.00887809876757741,0.00887809876757741,0.00887809876757741,128.903781886512,128.903781886512,128.903781886512,128.903781886512,NA,NA,NA
15,10503,"Dubbo","80+ - 85+",0.117734864071762,0.115183690995724,0.138077965889707,0.134487050915137,0.00425353594791401,0.00425353594791401,0.00425353594791401,0.00425353594791401,91.0932780849968,91.0932780849968,91.0932780849968,91.0932780849968,NA,NA,NA
16,10601,"Lower Hunter","Birth - 0-4",0.00191173952852498,0.00157795060362072,0.00240817148394991,0.00195115058116468,0.113372941953097,0.113372941953097,0.114448461162093,0.114448461162093,741.700233393636,741.700233393636,783.580647555889,783.580647555889,NA,NA,NA
16,10601,"Lower Hunter","0-4 - 5-9",0.000143842403499296,0.000119515064524541,0.000221464698388491,0.000177580292157855,0.0959724803268537,0.0959724803268537,0.0954243980501959,0.0954243980501959,1325.58016756624,1325.58016756624,1407.31424125267,1407.31424125267,NA,NA,NA
16,10601,"Lower Hunter","5-9 - 10-14",8.37862006287202e-05,7.04322557881296e-05,0.000131479425574852,0.000112598703585133,0.0788147302929844,0.0788147302929844,0.0767939426030983,0.0767939426030983,958.975606005075,958.975606005075,977.306717000294,977.306717000294,NA,NA,NA
16,10601,"Lower Hunter","10-14 - 15-19",0.00016878794809056,0.000145815226507456,0.000320677552646044,0.000269986210045276,0.0902496725286249,0.0902496725286249,0.0801016476085031,0.0801016476085031,902.096440271379,902.096440271379,804.449041907689,804.449041907689,NA,NA,NA
16,10601,"Lower Hunter","15-19 - 20-24",0.000297947016895218,0.000260640972060773,0.000787555729046002,0.000656648105748834,0.165805784212596,0.165805784212596,0.137086653943494,0.137086653943494,1421.474154755,1421.474154755,1335.31218457933,1335.31218457933,"15–19",0.0153161459990307,0.0153161459990307
16,10601,"Lower Hunter","20-24 - 25-29",0.000337623895513069,0.000310033469667663,0.000877449245439579,0.000755032479250518,0.158596207105875,0.158596207105875,0.143569510292181,0.143569510292181,2146.03923451871,2146.03923451871,2097.06755824127,2097.06755824127,"20–24",0.0575333421417421,0.0575333421417421
16,10601,"Lower Hunter","25-29 - 30-34",0.000427834873325616,0.000410113894020115,0.000972290862302913,0.00086054188405888,0.143430648629497,0.143430648629497,0.142696183348514,0.142696183348514,2211.55802489069,2211.55802489069,2157.54542556858,2157.54542556858,"25–29",0.114675505701977,0.114675505701977
16,10601,"Lower Hunter","30-34 - 35-39",0.000569061427818913,0.000547520486602868,0.00115473250860176,0.00107555125723,0.114887694323539,0.114887694323539,0.12185367956619,0.12185367956619,1777.40920496215,1777.40920496215,1832.66682907765,1832.66682907765,"30–34",0.147429189238214,0.147429189238214
16,10601,"Lower Hunter","35-39 - 40-44",0.000804740162460601,0.000770404635859876,0.00149542192577888,0.00142066163571895,0.0902635796067579,0.0902635796067579,0.0977895436160957,0.0977895436160957,1323.43290717643,1323.43290717643,1455.5988921882,1455.5988921882,"35–39",0.0852317947784961,0.0852317947784961
16,10601,"Lower Hunter","40-44 - 45-49",0.00131098481202602,0.00125994751527894,0.00209712339318576,0.00197666214750718,0.074101820069135,0.074101820069135,0.0790939594354826,0.0790939594354826,877.557496535038,877.557496535038,965.424165442906,965.424165442906,"40–44",0.0182800760204542,0.0182800760204542
16,10601,"Lower Hunter","45-49 - 50-54",0.00200654502160826,0.00187338468641509,0.00323607291907735,0.00299671969219638,0.055411660053081,0.055411660053081,0.0581834813480394,0.0581834813480394,725.689448783917,725.689448783917,823.898382406046,823.898382406046,"45–49",0.00129389838498688,0.00129389838498688
16,10601,"Lower Hunter","50-54 - 55-59",0.00308453545785501,0.00285688088269822,0.00526968609681167,0.0047452177837632,0.049146333451331,0.049146333451331,0.049146333451331,0.049146333451331,536.761855663869,536.761855663869,615.16072400644,615.16072400644,NA,NA,NA
16,10601,"Lower Hunter","55-59 - 60-64",0.00469494791081026,0.00426761827002648,0.00852222006274419,0.00749149349307599,0.048217375797979,0.048217375797979,0.048217375797979,0.048217375797979,425.743520959784,425.743520959784,437.212572125232,437.212572125232,NA,NA,NA
16,10601,"Lower Hunter","60-64 - 65-69",0.00727299496160703,0.00644596810936636,0.0135351853723144,0.0116476739984385,0.046842202567516,0.046842202567516,0.046842202567516,0.046842202567516,331.699171881639,331.699171881639,324.2555493143,324.2555493143,NA,NA,NA
16,10601,"Lower Hunter","65-69 - 70-74",0.012100529265112,0.0107861447121326,0.0212243919037463,0.0183113419448556,0.0426454714786419,0.0426454714786419,0.0426454714786419,0.0426454714786419,262.670911160289,262.670911160289,232.118645979463,232.118645979463,NA,NA,NA
16,10601,"Lower Hunter","70-74 - 75-79",0.0208335833026167,0.0187235428726125,0.0345075703408449,0.0302988745946289,0.035976968336818,0.035976968336818,0.035976968336818,0.035976968336818,162.972348996026,162.972348996026,107.25473728832,107.25473728832,NA,NA,NA
16,10601,"Lower Hunter","75-79 - 80-84",0.0374817106103868,0.0342994957926486,0.0570556314746315,0.0516861727413707,0.0245805125849834,0.0245805125849834,0.0245805125849834,0.0245805125849834,65.1033857131815,65.1033857131815,65.1033857131815,65.1033857131815,NA,NA,NA
16,10601,"Lower Hunter","80+ - 85+",0.117734864071762,0.115183690995724,0.138077965889707,0.134487050915137,0.0154046347777287,0.0154046347777287,0.0154046347777287,0.0154046347777287,39.1135660101357,39.1135660101357,39.1135660101357,39.1135660101357,NA,NA,NA
17,10602,"Maitland","Birth - 0-4",0.00191173952852498,0.00157795060362072,0.00240817148394991,0.00195115058116468,0.103294523616732,0.103294523616732,0.104814934739842,0.104814934739842,567.49792195143,567.49792195143,604.952995246907,604.952995246907,NA,NA,NA
17,10602,"Maitland","0-4 - 5-9",0.000143842403499296,0.000119515064524541,0.000221464698388491,0.000177580292157855,0.0889399148166884,0.0889399148166884,0.0886984932709533,0.0886984932709533,919.228299511379,919.228299511379,948.118326825493,948.118326825493,NA,NA,NA
17,10602,"Maitland","5-9 - 10-14",8.37862006287202e-05,7.04322557881296e-05,0.000131479425574852,0.000112598703585133,0.0688788105183472,0.0688788105183472,0.0672587544188494,0.0672587544188494,700.72561968711,700.72561968711,719.556312953417,719.556312953417,NA,NA,NA
17,10602,"Maitland","10-14 - 15-19",0.00016878794809056,0.000145815226507456,0.000320677552646044,0.000269986210045276,0.0768452725561195,0.0768452725561195,0.067154308132397,0.067154308132397,712.384370312082,712.384370312082,656.878359648856,656.878359648856,NA,NA,NA
17,10602,"Maitland","15-19 - 20-24",0.000297947016895218,0.000260640972060773,0.000787555729046002,0.000656648105748834,0.152106166653435,0.152106166653435,0.125674694457711,0.125674694457711,1117.56280415664,1117.56280415664,997.316229526443,997.316229526443,"15–19",0.0151564161309321,0.0151564161309321
17,10602,"Maitland","20-24 - 25-29",0.000337623895513069,0.000310033469667663,0.000877449245439579,0.000755032479250518,0.152372157151474,0.152372157151474,0.136260854971149,0.136260854971149,1598.21231095132,1598.21231095132,1480.96360508878,1480.96360508878,"20–24",0.056933335250181,0.056933335250181
17,10602,"Maitland","25-29 - 30-34",0.000427834873325616,0.000410113894020115,0.000972290862302913,0.00086054188405888,0.139130533747975,0.139130533747975,0.137085632744045,0.137085632744045,1535.63580579405,1535.63580579405,1415.4296981976,1415.4296981976,"25–29",0.113479571463619,0.113479571463619
17,10602,"Maitland","30-34 - 35-39",0.000569061427818913,0.000547520486602868,0.00115473250860176,0.00107555125723,0.107544482843887,0.107544482843887,0.113606029907792,0.113606029907792,1270.37645867241,1270.37645867241,1246.7479982631,1246.7479982631,"30–34",0.145891671578589,0.145891671578589
17,10602,"Maitland","35-39 - 40-44",0.000804740162460601,0.000770404635859876,0.00149542192577888,0.00142066163571895,0.082603707995245,0.082603707995245,0.0897367187485849,0.0897367187485849,945.050938846139,945.050938846139,962.765097136553,962.765097136553,"35–39",0.0843429247364737,0.0843429247364737
17,10602,"Maitland","40-44 - 45-49",0.00131098481202602,0.00125994751527894,0.00209712339318576,0.00197666214750718,0.0651302528739482,0.0651302528739482,0.0701912746817208,0.0701912746817208,648.825677232608,648.825677232608,700.498543292467,700.498543292467,"40–44",0.0180894357554838,0.0180894357554838
17,10602,"Maitland","45-49 - 50-54",0.00200654502160826,0.00187338468641509,0.00323607291907735,0.00299671969219638,0.0526514903651623,0.0526514903651623,0.0552815712341801,0.0552815712341801,502.726511313997,502.726511313997,532.455070709656,532.455070709656,"45–49",0.00128040450614947,0.00128040450614947
17,10602,"Maitland","50-54 - 55-59",0.00308453545785501,0.00285688088269822,0.00526968609681167,0.0047452177837632,0.0483702926374133,0.0483702926374133,0.0483702926374133,0.0483702926374133,351.429240719976,351.429240719976,389.438350088657,389.438350088657,NA,NA,NA
17,10602,"Maitland","55-59 - 60-64",0.00469494791081026,0.00426761827002648,0.00852222006274419,0.00749149349307599,0.0474192087331539,0.0474192087331539,0.0474192087331539,0.0474192087331539,267.46814043392,267.46814043392,262.080350714917,262.080350714917,NA,NA,NA
17,10602,"Maitland","60-64 - 65-69",0.00727299496160703,0.00644596810936636,0.0135351853723144,0.0116476739984385,0.0454151550850039,0.0454151550850039,0.0454151550850039,0.0454151550850039,217.175668223757,217.175668223757,198.115181632305,198.115181632305,NA,NA,NA
17,10602,"Maitland","65-69 - 70-74",0.012100529265112,0.0107861447121326,0.0212243919037463,0.0183113419448556,0.0395485071602123,0.0395485071602123,0.0395485071602123,0.0395485071602123,177.959734964432,177.959734964432,160.437509584931,160.437509584931,NA,NA,NA
17,10602,"Maitland","70-74 - 75-79",0.0208335833026167,0.0187235428726125,0.0345075703408449,0.0302988745946289,0.0314047255235501,0.0314047255235501,0.0314047255235501,0.0314047255235501,109.030752890779,109.030752890779,89.6764321935311,89.6764321935311,NA,NA,NA
17,10602,"Maitland","75-79 - 80-84",0.0374817106103868,0.0342994957926486,0.0570556314746315,0.0516861727413707,0.0200799644447398,0.0200799644447398,0.0200799644447398,0.0200799644447398,45.7809705216467,45.7809705216467,45.7809705216467,45.7809705216467,NA,NA,NA
17,10602,"Maitland","80+ - 85+",0.117734864071762,0.115183690995724,0.138077965889707,0.134487050915137,0.01188191014258,0.01188191014258,0.01188191014258,0.01188191014258,25.3734475468411,25.3734475468411,25.3734475468411,25.3734475468411,NA,NA,NA
18,10603,"Port Stephens","Birth - 0-4",0.00191173952852498,0.00157795060362072,0.00240817148394991,0.00195115058116468,0.111584310826541,0.111584310826541,0.112992523543966,0.112992523543966,601.444220040409,601.444220040409,642.711288912898,642.711288912898,NA,NA,NA
18,10603,"Port Stephens","0-4 - 5-9",0.000143842403499296,0.000119515064524541,0.000221464698388491,0.000177580292157855,0.0894036910108614,0.0894036910108614,0.089281580604028,0.089281580604028,1136.79412997088,1136.79412997088,1172.70521662873,1172.70521662873,NA,NA,NA
18,10603,"Port Stephens","5-9 - 10-14",8.37862006287202e-05,7.04322557881296e-05,0.000131479425574852,0.000112598703585133,0.0728376715912403,0.0728376715912403,0.0711051006214907,0.0711051006214907,813.622363218111,813.622363218111,848.487184709895,848.487184709895,NA,NA,NA
18,10603,"Port Stephens","10-14 - 15-19",0.00016878794809056,0.000145815226507456,0.000320677552646044,0.000269986210045276,0.0900781918003905,0.0900781918003905,0.0791318737164296,0.0791318737164296,658.490178854577,658.490178854577,619.330673736132,619.330673736132,NA,NA,NA
18,10603,"Port Stephens","15-19 - 20-24",0.000297947016895218,0.000260640972060773,0.000787555729046002,0.000656648105748834,0.16344495387542,0.16344495387542,0.135195037392954,0.135195037392954,1032.40758170531,1032.40758170531,937.769493937559,937.769493937559,"15–19",0.0153208924985863,0.0153208924985863
18,10603,"Port Stephens","20-24 - 25-29",0.000337623895513069,0.000310033469667663,0.000877449245439579,0.000755032479250518,0.156809982413562,0.156809982413562,0.14139081674295,0.14139081674295,1614.48158900489,1614.48158900489,1560.78433534293,1560.78433534293,"20–24",0.0575511718218016,0.0575511718218016
