"Year-Cohort","Sex","Period-Cohort","Goulburn - Yass","Queanbeyan","Snowy Mountains","South Coast","Gosford","Wyong","Bathurst","Lachlan Valley","Lithgow - Mudgee","Orange","Clarence Valley","Coffs Harbour","Bourke - Cobar - Coonamble","Broken Hill and Far West","Dubbo","Lower Hunter","Maitland","Port Stephens","Upper Hunter","Dapto - Port Kembla","Kiama - Shellharbour","Wollongong","Great Lakes","Kempsey - Nambucca","Port Macquarie","Taree - Gloucester","Albury","Lower Murray","Upper Murray exc. Albury","Armidale","Inverell - Tenterfield","Moree - Narrabri","Tamworth - Gunnedah","Lake Macquarie - East","Lake Macquarie - West","Newcastle","Richmond Valley - Coastal","Richmond Valley - Hinterland","Tweed Valley","Griffith - Murrumbidgee (West)","Tumut - Tumbarumba","Wagga Wagga","Shoalhaven","Southern Highlands","Baulkham Hills","Dural - Wisemans Ferry","Hawkesbury","Rouse Hill - McGraths Hill","Blacktown","Blacktown - North","Mount Druitt","Botany","Marrickville - Sydenham - Petersham","Sydney Inner City","Eastern Suburbs - North","Eastern Suburbs - South","Bankstown","Canterbury","Hurstville","Kogarah - Rockdale","Canada Bay","Leichhardt","Strathfield - Burwood - Ashfield","Chatswood - Lane Cove","Hornsby","Ku-ring-gai","North Sydney - Mosman","Manly","Pittwater","Warringah","Camden","Campbelltown (NSW)","Wollondilly","Blue Mountains","Penrith","Richmond - Windsor","St Marys","Auburn","Carlingford","Merrylands - Guildford","Parramatta","Pennant Hills - Epping","Ryde - Hunters Hill","Bringelly - Green Valley","Fairfield","Liverpool","Cronulla - Miranda - Caringbah","Sutherland - Menai - Heathcote","Ballarat","Creswick - Daylesford - Ballan","Maryborough - Pyrenees","Bendigo","Heathcote - Castlemaine - Kyneton","Loddon - Elmore","Barwon - West","Geelong","Surf Coast - Bellarine Peninsula","Upper Goulburn Valley","Wangaratta - Benalla","Wodonga - Alpine","Baw Baw","Gippsland - East","Gippsland - South West","Latrobe Valley","Wellington","Brunswick - Coburg","Darebin - South","Essendon","Melbourne City","Port Phillip","Stonnington - West","Yarra","Boroondara","Manningham - West","Whitehorse - West","Bayside","Glen Eira","Kingston","Stonnington - East","Banyule","Darebin - North","Nillumbik - Kinglake","Whittlesea - Wallan","Keilor","Macedon Ranges","Moreland - North","Sunbury","Tullamarine - Broadmeadows","Knox","Manningham - East","Maroondah","Whitehorse - East","Yarra Ranges","Cardinia","Casey - North","Casey - South","Dandenong","Monash","Brimbank","Hobsons Bay","Maribyrnong","Melton - Bacchus Marsh","Wyndham","Frankston","Mornington Peninsula","Grampians","Mildura","Murray River - Swan Hill","Campaspe","Moira","Shepparton","Glenelg - Southern Grampians","Warrnambool - Otway Ranges","Capalaba","Cleveland - Stradbroke","Wynnum - Manly","Bald Hills - Everton Park","Chermside","Nundah","Sandgate","Carindale","Holland Park - Yeronga","Mt Gravatt","Nathan","Rocklea - Acacia Ridge","Sunnybank","Centenary","Kenmore - Brookfield - Moggill","Sherwood - Indooroopilly","The Gap - Enoggera","Brisbane Inner","Brisbane Inner - East","Brisbane Inner - North","Brisbane Inner - West","Cairns - North","Cairns - South","Innisfail - Cassowary Coast","Port Douglas - Daintree","Tablelands (East) - Kuranda","Darling Downs (West) - Maranoa","Darling Downs - East","Granite Belt","Central Highlands (Qld)","Gladstone - Biloela","Rockhampton","Broadbeach - Burleigh","Coolangatta","Gold Coast - North","Gold Coast Hinterland","Mudgeeraba - Tallebudgera","Nerang","Ormeau - Oxenford","Robina","Southport","Surfers Paradise","Forest Lake - Oxley","Ipswich Hinterland","Ipswich Inner","Springfield - Redbank","Beaudesert","Beenleigh","Browns Plains","Jimboomba","Loganlea - Carbrook","Springwood - Kingston","Bowen Basin - North","Mackay","Whitsunday","Bribie - Beachmere","Caboolture","Caboolture Hinterland","Narangba - Burpengary","Redcliffe","Hills District","North Lakes","Strathpine","Far North","Outback - North","Outback - South","Buderim","Caloundra","Maroochy","Nambour - Pomona","Noosa","Sunshine Coast Hinterland","Toowoomba","Charters Towers - Ayr - Ingham","Townsville","Bundaberg","Burnett","Gympie - Cooloola","Hervey Bay","Maryborough","Adelaide City","Adelaide Hills","Burnside","Campbelltown (SA)","Norwood - Payneham - St Peters","Prospect - Walkerville","Unley","Gawler - Two Wells","Playford","Port Adelaide - East","Salisbury","Tea Tree Gully","Holdfast Bay","Marion","Mitcham","Onkaparinga","Charles Sturt","Port Adelaide - West","West Torrens","Barossa","Lower North","Mid North","Yorke Peninsula","Eyre Peninsula and South West","Outback - North and East","Fleurieu - Kangaroo Island","Limestone Coast","Murray and Mallee","Augusta - Margaret River - Busselton","Bunbury","Manjimup","Mandurah","Cottesloe - Claremont","Perth City","Bayswater - Bassendean","Mundaring","Swan","Joondalup","Stirling","Wanneroo","Armadale","Belmont - Victoria Park","Canning","Gosnells","Kalamunda","Serpentine - Jarrahdale","South Perth","Cockburn","Fremantle","Kwinana","Melville","Rockingham","Esperance","Gascoyne","Goldfields","Kimberley","Mid West","Pilbara","Albany","Wheat Belt - North","Wheat Belt - South","Brighton","Hobart - North East","Hobart - North West","Hobart - South and West","Hobart Inner","Sorell - Dodges Ferry","Launceston","Meander Valley - West Tamar","North East","Central Highlands (Tas.)","Huon - Bruny Island","South East Coast","Burnie - Ulverstone","Devonport","West Coast","Darwin City","Darwin Suburbs","Litchfield","Palmerston","Alice Springs","Barkly","Daly - Tiwi - West Arnhem","East Arnhem","Katherine","Belconnen","Fyshwick - Pialligo - Hume","North Canberra","South Canberra","Tuggeranong","Weston Creek","Woden","Remainder","Goulburn - Yass","Queanbeyan","Snowy Mountains","South Coast","Gosford","Wyong","Bathurst","Lachlan Valley","Lithgow - Mudgee","Orange","Clarence Valley","Coffs Harbour","Bourke - Cobar - Coonamble","Broken Hill and Far West","Dubbo","Lower Hunter","Maitland","Port Stephens","Upper Hunter","Dapto - Port Kembla","Kiama - Shellharbour","Wollongong","Great Lakes","Kempsey - Nambucca","Port Macquarie","Taree - Gloucester","Albury","Lower Murray","Upper Murray exc. Albury","Armidale","Inverell - Tenterfield","Moree - Narrabri","Tamworth - Gunnedah","Lake Macquarie - East","Lake Macquarie - West","Newcastle","Richmond Valley - Coastal","Richmond Valley - Hinterland","Tweed Valley","Griffith - Murrumbidgee (West)","Tumut - Tumbarumba","Wagga Wagga","Shoalhaven","Southern Highlands","Baulkham Hills","Dural - Wisemans Ferry","Hawkesbury","Rouse Hill - McGraths Hill","Blacktown","Blacktown - North","Mount Druitt","Botany","Marrickville - Sydenham - Petersham","Sydney Inner City","Eastern Suburbs - North","Eastern Suburbs - South","Bankstown","Canterbury","Hurstville","Kogarah - Rockdale","Canada Bay","Leichhardt","Strathfield - Burwood - Ashfield","Chatswood - Lane Cove","Hornsby","Ku-ring-gai","North Sydney - Mosman","Manly","Pittwater","Warringah","Camden","Campbelltown (NSW)","Wollondilly","Blue Mountains","Penrith","Richmond - Windsor","St Marys","Auburn","Carlingford","Merrylands - Guildford","Parramatta","Pennant Hills - Epping","Ryde - Hunters Hill","Bringelly - Green Valley","Fairfield","Liverpool","Cronulla - Miranda - Caringbah","Sutherland - Menai - Heathcote","Ballarat","Creswick - Daylesford - Ballan","Maryborough - Pyrenees","Bendigo","Heathcote - Castlemaine - Kyneton","Loddon - Elmore","Barwon - West","Geelong","Surf Coast - Bellarine Peninsula","Upper Goulburn Valley","Wangaratta - Benalla","Wodonga - Alpine","Baw Baw","Gippsland - East","Gippsland - South West","Latrobe Valley","Wellington","Brunswick - Coburg","Darebin - South","Essendon","Melbourne City","Port Phillip","Stonnington - West","Yarra","Boroondara","Manningham - West","Whitehorse - West","Bayside","Glen Eira","Kingston","Stonnington - East","Banyule","Darebin - North","Nillumbik - Kinglake","Whittlesea - Wallan","Keilor","Macedon Ranges","Moreland - North","Sunbury","Tullamarine - Broadmeadows","Knox","Manningham - East","Maroondah","Whitehorse - East","Yarra Ranges","Cardinia","Casey - North","Casey - South","Dandenong","Monash","Brimbank","Hobsons Bay","Maribyrnong","Melton - Bacchus Marsh","Wyndham","Frankston","Mornington Peninsula","Grampians","Mildura","Murray River - Swan Hill","Campaspe","Moira","Shepparton","Glenelg - Southern Grampians","Warrnambool - Otway Ranges","Capalaba","Cleveland - Stradbroke","Wynnum - Manly","Bald Hills - Everton Park","Chermside","Nundah","Sandgate","Carindale","Holland Park - Yeronga","Mt Gravatt","Nathan","Rocklea - Acacia Ridge","Sunnybank","Centenary","Kenmore - Brookfield - Moggill","Sherwood - Indooroopilly","The Gap - Enoggera","Brisbane Inner","Brisbane Inner - East","Brisbane Inner - North","Brisbane Inner - West","Cairns - North","Cairns - South","Innisfail - Cassowary Coast","Port Douglas - Daintree","Tablelands (East) - Kuranda","Darling Downs (West) - Maranoa","Darling Downs - East","Granite Belt","Central Highlands (Qld)","Gladstone - Biloela","Rockhampton","Broadbeach - Burleigh","Coolangatta","Gold Coast - North","Gold Coast Hinterland","Mudgeeraba - Tallebudgera","Nerang","Ormeau - Oxenford","Robina","Southport","Surfers Paradise","Forest Lake - Oxley","Ipswich Hinterland","Ipswich Inner","Springfield - Redbank","Beaudesert","Beenleigh","Browns Plains","Jimboomba","Loganlea - Carbrook","Springwood - Kingston","Bowen Basin - North","Mackay","Whitsunday","Bribie - Beachmere","Caboolture","Caboolture Hinterland","Narangba - Burpengary","Redcliffe","Hills District","North Lakes","Strathpine","Far North","Outback - North","Outback - South","Buderim","Caloundra","Maroochy","Nambour - Pomona","Noosa","Sunshine Coast Hinterland","Toowoomba","Charters Towers - Ayr - Ingham","Townsville","Bundaberg","Burnett","Gympie - Cooloola","Hervey Bay","Maryborough","Adelaide City","Adelaide Hills","Burnside","Campbelltown (SA)","Norwood - Payneham - St Peters","Prospect - Walkerville","Unley","Gawler - Two Wells","Playford","Port Adelaide - East","Salisbury","Tea Tree Gully","Holdfast Bay","Marion","Mitcham","Onkaparinga","Charles Sturt","Port Adelaide - West","West Torrens","Barossa","Lower North","Mid North","Yorke Peninsula","Eyre Peninsula and South West","Outback - North and East","Fleurieu - Kangaroo Island","Limestone Coast","Murray and Mallee","Augusta - Margaret River - Busselton","Bunbury","Manjimup","Mandurah","Cottesloe - Claremont","Perth City","Bayswater - Bassendean","Mundaring","Swan","Joondalup","Stirling","Wanneroo","Armadale","Belmont - Victoria Park","Canning","Gosnells","Kalamunda","Serpentine - Jarrahdale","South Perth","Cockburn","Fremantle","Kwinana","Melville","Rockingham","Esperance","Gascoyne","Goldfields","Kimberley","Mid West","Pilbara","Albany","Wheat Belt - North","Wheat Belt - South","Brighton","Hobart - North East","Hobart - North West","Hobart - South and West","Hobart Inner","Sorell - Dodges Ferry","Launceston","Meander Valley - West Tamar","North East","Central Highlands (Tas.)","Huon - Bruny Island","South East Coast","Burnie - Ulverstone","Devonport","West Coast","Darwin City","Darwin Suburbs","Litchfield","Palmerston","Alice Springs","Barkly","Daly - Tiwi - West Arnhem","East Arnhem","Katherine","Belconnen","Fyshwick - Pialligo - Hume","North Canberra","South Canberra","Tuggeranong","Weston Creek","Woden","Remainder","National net mig"
"2001-06","Females","Birth - 0-4","11.2786008943008","14.7059094647211","-25.6307496436248","114.024506482558","58.8412282489824","196.819513797942","5.18605412132973","-22.7822358514463","-13.460419905732","39.642078716226","26.4906082295278","35.5822986300872","-52.3656215545607","-22.5268494283548","-9.61837534417555","36.3238689431545","86.8555655151408","57.1053177163762","-14.3018290220374","-50.7793247831553","46.9354565713096","39.9142985524479","17.0601701752057","-5.48355129618318","63.7595461647977","16.3846789248541","3.77358675095019","-16.4991790629228","-5.96736685592998","-22.5034408425304","-5.57445877148922","-16.6092129371007","-9.54817488476635","85.3452860630019","84.4695135679625","-61.2133165891833","86.6043030941398","-18.2406900615706","57.0111615594843","9.37621743791624","-2.7579279851191","-50.6223888094519","-15.2849500213492","45.9468885381597","295.051892591777","17.8812314783112","48.7515183892503","192.778978916259","101.753831915047","363.03450537131","-44.1526236408502","-30.179423384246","-35.196595761902","282.541535837351","118.072551435017","71.1180394313816","127.370909940059","-130.322965674626","88.3050941879432","90.0729464071439","99.7713564325378","119.394935581964","-59.6809310508328","94.3559291503685","131.498427262561","-147.695232611683","241.219283458117","7.92231126711033","17.2462262285146","102.851878731915","289.727017709084","-61.5484866396264","29.2279515305481","43.6227241108788","186.038274158373","105.985109354176","226.784473859332","12.513570516303","-67.8590990296731","-74.4377959843673","146.917370052768","-42.5093764049943","340.947211378377","342.052619250589","-60.8070582573146","420.233438487594","138.572346727714","126.021407589141","65.0349881970374","-12.1289057522071","-0.909187328370223","65.050919214313","0.839605718904124","4.03356834814723","15.3798404698769","111.550080473563","71.5848358407725","13.4950556816738","7.33368214469573","10.1068484576425","25.0792881106577","-13.7731318756302","94.3102103221425","-33.3650945508434","-21.6643567508665","29.9425684649671","12.349840756103","-6.64050924157164","86.5268321168422","212.606231176828","62.5150527748898","185.536747986843","71.2897655849858","73.6021876680754","69.9047517570307","29.7386349711571","21.2199307064246","130.518216548777","-16.9139074865071","36.969341629569","51.5339005326445","24.1866139540311","159.856922373071","-19.1656348159032","17.7362497178289","-42.4640948373533","-0.770727687069211","113.600326170321","151.340216639968","36.3499804252827","40.3213197779869","70.9891332029619","129.383904091121","22.6043833961666","112.552256265979","143.253936969058","-9.60720614481215","133.722792800925","278.455319868023","65.5739312818519","38.1878421597523","262.058331895984","9.40809970683847","45.9888723259038","193.318940363961","-22.1515193533631","45.4079420433961","-7.13650529946642","28.4624218458127","11.8672818911134","33.1399148512377","-22.6743621650668","-6.97128457675774","19.672020546304","92.0151948370133","129.4967356311","62.3355115623709","53.0969677395416","34.112756015827","67.6681799312224","90.5791495144571","53.2751652730143","73.8814375622201","12.8980298031944","119.790239274355","141.805438252716","68.0383041740237","86.9189069533178","15.8084969630185","40.0055320016766","60.2839725101526","60.3533340470213","80.3019119958367","4.80350129554063","-41.5926766896281","-18.5245313885638","-19.8031777522555","-3.25757191025595","-12.9943155343577","12.5886197881518","33.987204122574","20.2763685066578","-49.1951332090544","-37.9490647542423","-1.96208712663633","101.32358809876","71.3836853019598","92.791906481976","6.56852079937545","105.870364592385","13.2852933031389","208.009728251527","39.876809098407","8.93184758656304","41.7748748230937","267.839745649224","-37.2479864993193","-108.735655347959","-7.77040408542183","5.06870071280203","16.1219516652397","-87.1081441991604","24.8541085638464","51.4079902467203","26.1569243729308","-74.8156999927551","-14.8139053500754","-3.14232841358158","27.4679925074066","18.4012609531962","6.78074417635894","9.200907538183","32.9914728693878","140.427604761169","42.0688708277424","11.6054380141344","75.7871331251869","5.11271273795256","-14.7396144014844","61.7249923478099","84.2091209444578","44.1154936122516","36.927389491787","36.3412976683456","1.0279698423949","110.126041811702","-20.7663466523507","123.068197734264","9.14836423725922","-0.60219466929658","-15.2457758700055","1.97002438043552","-7.09134920060228","-2.36296057992377","45.5296587694598","51.283044127364","13.7429798181648","-9.68089023091096","-12.8994297370895","-13.3809719324319","11.9270941196726","-34.5971022406242","15.4159399066934","-132.299447552168","104.958797641596","17.5614624892197","8.00828455202293","47.6756353503781","9.96208242997704","45.6367273832094","-20.8213089262275","5.58234753125515","-16.8729717936925","-11.139860528162","-36.7844649283975","-10.0641763384315","-35.2229791405576","-4.48541208470823","28.4457673338464","-0.405807652639965","-16.7551585594937","87.3560479999558","144.309682542437","-19.359301949225","80.2955212005623","32.4014829628211","36.8201565467322","39.8674810215177","14.023301832153","335.874122021983","87.3343712197311","75.9932079227676","260.009539283997","-7.92282234312682","109.822858730104","71.5921622555136","133.768738512599","19.7801312676355","7.48414659174703","11.5755556214905","142.480196126819","-1.33546584509526","11.5255486852746","62.1455398137094","85.3677450510455","-6.41268421952276","6.88078574768363","-25.0411386306654","124.86129833772","-29.7206298171366","-42.8161504241469","21.1237053623344","-40.7480591434407","-21.5910657782474","-17.7684376214482","-20.884540491862","-2.97629563043682","19.8644130629286","-23.1111495983672","-22.5160966387315","9.5323339247758","-8.11655605374526","-34.6303103935604","1.28706680654938","-14.4513363622156","-4.91527797793571","-34.5204638738609","-5.81681980924822","-38.5267074667694","40.1574862593315","-43.1654078025471","-9.81920446287839","242.437885562172","40.7294607845018","-15.5793086823363","29.6496931281512","22.8823275579616","6.60489783454338","65.8331558410036","-4.00539691780669","-1.2887964395286","19.9648090775727","-199.442494720066","14.9036252064127","-17.8891995461738","221.367553137254","-49.0489257569039","-33.845215611505","-38.9355752084277","75.6723140346022","-16.133553140362","102.228430812567","-24.1425755918616","-72.7899993955693","-43.7492534196214","-12.746112016269","-2.37654133789817","7.02175509667654","-69.9965468499913","-52.2403877162627","-68.6911970753872","-18.0303845682679","36.6455865628355","20.8263181887936","-33.3591968830503","-128.094178416098","-7.92808932628782","-22.0080570784868","4.54775254185614","-32.9648166026792","20.4551686559076","-13.3849367571498","-33.9321493394336","-26.322482661212","-41.7022986593677","-58.2389996032416","-48.3588221131043","-64.452480913519","-82.7463198669852","3.56630635055797","35.2960508206343","-232.10262486226","60.4709301349022","-56.9798249014042","23.9231523538764","-39.3689660192636","-14.8883113228773","-110.398481571304","-85.6893265265393","13.5821430174357","178.174925623814","-2.62154876441258","24.0397543732619","84.0797455581663","-2.4443159913742","254.913258805943","-90.3674198615922","-69.5530348863047","-52.3651392566704","223.723597876009","108.615680026066","41.4690380112116","-14.5161768520211","-177.179016598636","-32.7339621150845","-4.75033333722888","28.1029723887324","81.4596612741047","-134.213283160591","16.0293298422981","68.163431827079","-261.757213627732","223.77293354338","-11.8971499401137","-21.1077582256503","-22.9359449254191","219.024866266269","-140.757091292076","7.40256176110569","-11.4028559071675","122.224898897213","69.1169747154461","50.0304151945148","-37.2889538532902","-130.70925206543","-181.984761967877","65.162502963517","-85.7219847017785","206.69830889493","202.790415469761","-131.8167318185","282.732989681824","44.6679541311356","22.6278114177309","-17.6213837496563","-30.3505026647958","-13.4408794323725","-9.62317549621343","-20.5693867293106","-9.42877560533007","-3.8731028994697","-36.7540679396118","31.7999016070688","-39.1818196769728","-27.0263657349267","-42.7601708838695","-6.21297630279253","-27.4777974397705","29.8137434253658","-111.383279869345","-52.4588601029913","0.971613246057245","-12.7003814672956","-34.0559529466701","56.377124240255","189.847483659581","43.9442933516114","170.442093849776","-24.8842327998223","-19.3366870629541","-21.0086856341056","-47.2920085749378","-58.3190885042112","37.4663452211454","-37.7809880314748","-53.4689611286223","-11.2100202376164","-6.09237197466211","28.2135865128014","-68.0496348840931","-8.61673309736992","-109.896459598428","-9.33930728224192","-4.87815897605628","10.0803085520022","10.8175962434948","-41.9264490197746","10.4122026428404","11.9639189563404","-28.8927917203815","44.4366590258981","64.9418646721233","-94.1080013808044","-16.2727088334559","164.546378673828","-4.7051847178393","-5.87533986070275","139.204863192906","-47.9457075776262","-39.8650606154306","43.8756889251454","-78.0169747871986","-5.2627070718496","-43.1685547054562","-0.458546848386277","-6.08003470848695","-18.6137079486316","-56.0264802423152","-79.4249245299318","-0.669906116415405","69.9551501812102","71.2436869553546","43.4864065280347","-3.62464511784071","11.9454695413291","23.9022089507692","46.1911044518309","17.0815243498853","42.842026179367","-13.7422375913938","71.1194547516599","74.0539848603441","48.6855407222393","58.3729980384146","1.87672463080625","23.0131553835544","36.9937421485761","31.2825244088611","33.6209120620836","-25.1458994227262","-22.6126773365734","1.68776405067251","-34.0019245039658","-2.82690591952142","-23.7807572006125","-55.8098057963953","-12.2917764762387","-7.98025298910414","-50.8596110169848","-70.1491572214741","-39.2000872647561","56.8237513318325","46.0833890221263","62.7458611254816","-3.67260390759401","77.5576829304572","14.7207696176738","181.485658672869","69.3038305775865","15.81002584091","21.8840678339735","212.321753901156","-36.1978836992201","-167.537188330064","-15.9413868465625","0.153380344515952","12.0556495574227","-32.5238689829511","29.068434350695","52.6361703075642","-41.7258186730821","-92.8003298485769","-38.2484045528457","-6.26561417496526","23.4554234630426","66.0650398938372","-0.405970864542908","45.5988478634414","-0.88817644073697","74.9577899014562","20.8440691048364","-8.48912783377551","45.2431539536504","-39.3644920794131","-46.1362165476246","69.8728194828832","56.4482354157776","27.7035523521728","22.6475153566832","41.5722492925168","12.7188976666254","21.6890364722699","-51.1289463845032","25.0217489432534","-6.66129626744225","-18.9970403055337","-22.0973741228138","26.0168929735285","-23.0464751890769","-3.49478587688412","8.55455329077904","19.7099583454498","-22.9684225338064","-25.3728415111328","-30.3092122168096","-38.0935927487512","0.974556627756698","-93.6660580573994","-39.3948642550687","-218.385880449474","56.8280484527637","-3.85278889574195","-43.162352815288","-7.0958761020853","-47.6924093588202","-34.9264173910351","-61.2822636861124","-34.7195090672783","-32.8844661606346","-25.7626963823789","-59.7387417982765","-25.895582855288","-85.7613653216248","-39.3399965779726","5.98071345225588","-43.687286121733","-64.2497877578625","58.2020539594519","54.3806683014718","-38.3978889121755","61.2418341432262","-9.89793022247466","-4.21345643524973","-17.5972284568524","-9.85782914889108","305.479391161819","86.2799979217843","-63.1973615225629","188.517887175438","-24.4907420525385","55.7919605309594","14.6783537660244","51.5898617785505","-12.1742470666395","4.4638093594785","-4.70048953905052","65.1305529347051","-23.8135940947881","3.26787429985541","10.5694912672245","88.5114600997633","-14.4673373536439","-12.6330682329065","-3.80808700348837","46.8407763173302","-55.8012033317372","-101.718935307802","-27.1215549961369","-87.7674844380833","-40.5689536296522","-19.6743943508099","-48.7424050985447","-26.5800202921234","15.4706760711053","-67.7431180095857","-18.0838875767963","-29.3745374688874","-19.5288210377726","-53.2798945861414","-9.43879336191856","-22.3348163966818","-8.12792339744671","-71.1590190372006","-24.5559074838308","-54.3140690517539","24.2439192611401","-62.4079890292233","-1.49038997882931","177.120163465557","13.6299513576716","-7.39896077203386","18.1343123277775","4.34448408639932","7.60899915895737","-10.6498434431354","-4.91797377810557","-24.1069364597815","9.68332005771762","-141.805900512893","-9.38866049760213","-41.3276915216875","398.895711133339","-106.338818663403"
